site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
275,2010,Q1,180,2,1,0,0,0,1,0
275,2012,Q1,156,45,15,1,2,0,27,0
275,2013,Q1,144,29,13,0,6,0,10,0
275,2014,Q1,132,31,16,0,0,0,15,0
275,2015,Q1,120,26,10,0,4,1,11,0
275,2016,Q1,108,21,9,0,3,0,9,0
275,2017,Q1,96,34,17,1,4,0,12,0
275,2018,Q1,84,21,6,0,7,1,7,0
275,2019,Q1,72,11,3,0,2,0,6,0
275,2020,Q1,60,10,3,0,2,0,5,0
275,2021,Q1,48,5,3,0,0,1,1,0
275,2022,Q1,36,9,4,1,0,0,4,0
275,2023,Q1,24,11,8,0,0,0,3,0
275,2024,Q1,12,15,13,0,0,0,2,0
275,2024,Q3,6,5,3,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
276,2017,Q1,96,1,0,0,0,0,1,0
276,2018,Q1,84,2,0,0,2,0,0,0
276,2020,Q1,60,2,1,0,1,0,0,0
276,2021,Q1,48,2,0,0,2,0,0,0
276,2022,Q1,36,1,0,0,0,0,1,0
276,2023,Q1,24,3,2,0,0,0,1,0
276,2024,Q1,12,4,2,0,0,0,2,0
276,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
277,2012,Q1,156,1,0,1,0,0,0,0
277,2013,Q1,144,8,1,0,1,0,6,0
277,2014,Q1,132,7,2,0,4,0,1,0
277,2015,Q1,120,7,1,2,2,0,2,0
277,2016,Q1,108,1,1,0,0,0,0,0
277,2018,Q1,84,2,1,0,0,0,1,0
277,2019,Q1,72,2,0,0,0,0,2,0
277,2020,Q1,60,2,1,0,0,0,1,0
277,2021,Q1,48,1,1,0,0,0,0,0
277,2022,Q1,36,2,1,0,1,0,0,0
277,2023,Q1,24,1,0,0,0,0,1,0
277,2024,Q1,12,3,0,0,2,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
278,2012,Q1,156,60,14,2,29,0,15,0
278,2013,Q1,144,44,11,1,23,0,9,0
278,2014,Q1,132,43,8,2,20,0,13,0
278,2015,Q1,120,33,7,1,14,0,11,0
278,2016,Q1,108,25,7,1,9,0,8,0
278,2017,Q1,96,48,15,0,21,1,11,0
278,2018,Q1,84,41,8,1,14,1,17,0
278,2019,Q1,72,49,17,0,11,0,21,0
278,2020,Q1,60,45,12,1,12,0,20,0
278,2021,Q1,48,26,11,0,5,0,10,0
278,2022,Q1,36,26,9,0,6,1,10,0
278,2023,Q1,24,23,12,0,7,0,4,0
278,2024,Q1,12,25,15,0,2,1,7,0
278,2024,Q3,6,17,11,0,3,0,3,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
279,2012,Q1,156,11,2,1,2,0,6,0
279,2013,Q1,144,11,4,1,1,0,5,0
279,2014,Q1,132,13,4,0,0,0,9,0
279,2015,Q1,120,17,3,0,4,0,10,0
279,2016,Q1,108,18,6,1,4,0,7,0
279,2017,Q1,96,24,8,1,4,0,11,0
279,2018,Q1,84,6,5,0,0,0,1,0
279,2019,Q1,72,11,2,0,4,0,5,0
279,2020,Q1,60,5,0,0,2,0,3,0
279,2021,Q1,48,15,7,0,4,0,4,0
279,2022,Q1,36,8,7,0,0,0,1,0
279,2023,Q1,24,6,2,0,3,0,1,0
279,2024,Q1,12,9,2,0,5,0,2,0
279,2024,Q3,6,8,4,0,2,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
27,2008,Q1,204,1,0,0,0,0,1,0
27,2010,Q1,180,2,0,0,0,0,2,0
27,2011,Q1,168,4,1,0,0,0,3,0
27,2012,Q1,156,20,4,0,4,0,12,0
27,2013,Q1,144,20,2,0,3,0,15,0
27,2014,Q1,132,26,7,2,3,0,14,0
27,2015,Q1,120,15,5,0,3,0,7,0
27,2016,Q1,108,17,7,0,2,0,8,0
27,2017,Q1,96,12,3,0,1,0,8,0
27,2018,Q1,84,6,2,0,0,0,4,0
27,2019,Q1,72,9,1,1,1,0,6,0
27,2020,Q1,60,9,1,1,0,0,7,0
27,2021,Q1,48,7,2,0,0,0,5,0
27,2022,Q1,36,3,1,0,0,0,2,0
27,2023,Q1,24,6,3,0,0,0,3,0
27,2024,Q1,12,9,2,0,0,0,7,0
27,2024,Q3,6,36,29,0,0,0,7,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
282,2012,Q1,156,9,3,0,4,0,2,0
282,2013,Q1,144,4,3,0,1,0,0,0
282,2014,Q1,132,4,1,0,3,0,0,0
282,2015,Q1,120,1,1,0,0,0,0,0
282,2016,Q1,108,6,2,1,1,0,2,0
282,2017,Q1,96,1,0,0,1,0,0,0
282,2018,Q1,84,1,1,0,0,0,0,0
282,2019,Q1,72,2,1,0,0,0,1,0
282,2020,Q1,60,4,3,0,1,0,0,0
282,2021,Q1,48,1,1,0,0,0,0,0
282,2022,Q1,36,5,2,0,1,0,2,0
282,2023,Q1,24,1,1,0,0,0,0,0
282,2024,Q1,12,2,1,0,1,0,0,0
282,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
283,2008,Q1,204,1,0,0,1,0,0,0
283,2012,Q1,156,7,3,0,2,0,2,0
283,2013,Q1,144,5,0,0,1,0,4,0
283,2014,Q1,132,2,1,0,0,0,1,0
283,2015,Q1,120,1,0,0,1,0,0,0
283,2016,Q1,108,5,2,0,0,0,3,0
283,2017,Q1,96,3,1,0,0,0,2,0
283,2018,Q1,84,2,0,0,1,0,1,0
283,2019,Q1,72,7,0,0,2,0,5,0
283,2020,Q1,60,3,1,0,1,0,1,0
283,2021,Q1,48,2,0,0,0,0,2,0
283,2022,Q1,36,2,1,0,1,0,0,0
283,2023,Q1,24,4,0,0,3,0,1,0
283,2024,Q1,12,6,3,0,2,0,1,0
283,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
284,2008,Q1,204,1,1,0,0,0,0,0
284,2012,Q1,156,17,9,3,4,0,1,0
284,2013,Q1,144,4,1,0,3,0,0,0
284,2014,Q1,132,3,1,0,2,0,0,0
284,2015,Q1,120,4,3,0,1,0,0,0
284,2016,Q1,108,3,2,0,0,0,1,0
284,2017,Q1,96,3,2,0,0,0,1,0
284,2018,Q1,84,1,0,0,0,0,1,0
284,2019,Q1,72,8,5,0,1,0,2,0
284,2020,Q1,60,4,1,0,0,1,2,0
284,2021,Q1,48,4,2,0,1,1,0,0
284,2022,Q1,36,2,0,0,2,0,0,0
284,2023,Q1,24,2,2,0,0,0,0,0
284,2024,Q1,12,2,1,0,0,0,1,0
284,2024,Q3,6,3,2,0,0,1,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
285,2012,Q1,156,8,4,2,0,0,2,0
285,2013,Q1,144,16,8,3,2,0,3,0
285,2014,Q1,132,1,1,0,0,0,0,0
285,2015,Q1,120,1,0,0,0,0,1,0
285,2016,Q1,108,8,5,1,0,0,2,0
285,2017,Q1,96,9,3,1,0,0,5,0
285,2018,Q1,84,16,4,0,0,0,12,0
285,2019,Q1,72,4,3,0,0,0,1,0
285,2020,Q1,60,8,5,0,0,0,3,0
285,2021,Q1,48,6,5,0,0,0,1,0
285,2022,Q1,36,5,1,0,0,0,4,0
285,2023,Q1,24,6,6,0,0,0,0,0
285,2024,Q1,12,6,6,0,0,0,0,0
285,2024,Q3,6,5,5,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
288,2012,Q1,156,3,1,1,0,0,1,0
288,2013,Q1,144,5,1,0,1,0,3,0
288,2014,Q1,132,10,1,1,2,0,6,0
288,2015,Q1,120,2,1,0,0,0,1,0
288,2016,Q1,108,7,1,1,2,0,3,0
288,2017,Q1,96,3,0,0,1,0,2,0
288,2018,Q1,84,7,1,0,2,0,4,0
288,2019,Q1,72,12,4,1,3,0,4,0
288,2020,Q1,60,2,0,0,2,0,0,0
288,2021,Q1,48,9,5,0,1,0,3,0
288,2022,Q1,36,6,3,0,0,0,3,0
288,2023,Q1,24,2,2,0,0,0,0,0
288,2024,Q1,12,9,4,0,1,0,4,0
288,2024,Q3,6,3,2,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
289,2010,Q1,180,1,0,0,0,0,1,0
289,2012,Q1,156,53,29,3,2,0,19,0
289,2013,Q1,144,29,11,1,13,0,4,0
289,2014,Q1,132,18,9,1,3,0,5,0
289,2015,Q1,120,22,10,3,4,0,5,0
289,2016,Q1,108,27,17,0,2,0,8,0
289,2017,Q1,96,46,27,4,8,0,7,0
289,2018,Q1,84,25,9,5,3,0,8,0
289,2019,Q1,72,27,14,0,4,0,9,0
289,2020,Q1,60,26,14,0,1,0,11,0
289,2021,Q1,48,15,9,1,0,0,5,0
289,2022,Q1,36,18,8,0,3,0,7,0
289,2023,Q1,24,10,6,0,1,0,3,0
289,2024,Q1,12,10,7,0,1,0,2,0
289,2024,Q3,6,8,5,0,0,0,3,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
28,2012,Q1,156,25,17,3,2,0,3,0
28,2013,Q1,144,16,7,0,4,0,5,0
28,2014,Q1,132,19,8,2,4,0,5,0
28,2016,Q1,108,4,2,0,1,0,1,0
28,2017,Q1,96,3,2,1,0,0,0,0
28,2018,Q1,84,2,1,0,0,0,1,0
28,2019,Q1,72,2,0,0,1,0,1,0
28,2020,Q1,60,1,0,0,0,0,1,0
28,2021,Q1,48,1,0,0,0,0,1,0
28,2022,Q1,36,2,2,0,0,0,0,0
28,2024,Q1,12,3,2,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
293,2009,Q1,192,2,0,0,1,0,1,0
293,2011,Q1,168,3,1,0,1,0,1,0
293,2012,Q1,156,60,22,0,31,0,7,0
293,2013,Q1,144,68,14,3,45,0,6,0
293,2014,Q1,132,55,13,0,34,0,8,0
293,2015,Q1,120,53,10,3,20,0,20,0
293,2016,Q1,108,51,11,3,15,3,19,0
293,2017,Q1,96,48,9,1,27,0,11,0
293,2018,Q1,84,56,19,1,28,0,8,0
293,2019,Q1,72,52,14,0,30,0,8,0
293,2020,Q1,60,45,12,0,19,0,14,0
293,2021,Q1,48,41,17,0,17,0,7,0
293,2022,Q1,36,29,8,1,11,0,9,0
293,2023,Q1,24,30,17,0,5,0,8,0
293,2024,Q1,12,26,16,0,5,0,5,0
293,2024,Q3,6,26,18,0,3,0,5,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
299,2006,Q1,228,1,0,0,1,0,0,0
299,2010,Q1,180,1,1,0,0,0,0,0
299,2012,Q1,156,128,34,0,53,0,41,0
299,2013,Q1,144,101,30,0,48,0,23,0
299,2014,Q1,132,105,34,2,47,0,22,0
299,2015,Q1,120,104,36,1,51,0,16,0
299,2016,Q1,108,97,34,0,40,0,23,0
299,2017,Q1,96,166,51,0,95,0,20,0
299,2018,Q1,84,145,37,1,83,0,24,0
299,2019,Q1,72,98,22,2,56,0,18,0
299,2020,Q1,60,98,34,0,36,0,28,0
299,2021,Q1,48,61,22,1,19,1,18,0
299,2022,Q1,36,54,26,0,11,0,17,0
299,2023,Q1,24,66,31,0,22,1,12,0
299,2024,Q1,12,54,31,0,13,0,10,0
299,2024,Q3,6,45,34,0,7,0,4,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
29,2012,Q1,156,5,2,0,3,0,0,0
29,2013,Q1,144,7,2,0,4,0,1,0
29,2014,Q1,132,4,0,0,1,0,3,0
29,2015,Q1,120,4,0,0,2,0,2,0
29,2016,Q1,108,8,3,0,3,0,2,0
29,2017,Q1,96,5,2,0,2,0,1,0
29,2018,Q1,84,6,2,0,0,0,4,0
29,2019,Q1,72,8,1,0,0,0,7,0
29,2021,Q1,48,1,0,0,0,0,1,0
29,2022,Q1,36,3,0,0,0,0,3,0
29,2023,Q1,24,3,1,0,0,0,2,0
29,2024,Q3,6,3,1,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
300,2008,Q1,204,1,1,0,0,0,0,0
300,2010,Q1,180,1,1,0,0,0,0,0
300,2015,Q1,120,1,1,0,0,0,0,0
300,2017,Q1,96,2,0,0,0,0,2,0
300,2018,Q1,84,1,0,0,0,0,1,0
300,2019,Q1,72,1,0,0,0,0,1,0
300,2020,Q1,60,4,1,0,2,0,1,0
300,2021,Q1,48,1,0,0,1,0,0,0
300,2022,Q1,36,3,0,0,1,0,2,0
300,2023,Q1,24,1,0,0,1,0,0,0
300,2024,Q1,12,2,1,0,1,0,0,0
300,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
301,2012,Q1,156,9,2,1,6,0,0,0
301,2013,Q1,144,31,13,1,12,0,5,0
301,2014,Q1,132,25,12,0,12,0,1,0
301,2015,Q1,120,22,12,0,9,0,1,0
301,2016,Q1,108,24,8,0,14,0,2,0
301,2017,Q1,96,18,5,0,10,0,3,0
301,2018,Q1,84,15,4,0,10,0,1,0
301,2019,Q1,72,20,9,0,6,0,5,0
301,2020,Q1,60,15,6,0,0,0,9,0
301,2021,Q1,48,11,5,0,4,0,2,0
301,2022,Q1,36,15,4,1,5,1,4,0
301,2023,Q1,24,13,5,0,4,0,4,0
301,2024,Q1,12,21,9,0,5,0,7,0
301,2024,Q3,6,14,11,0,3,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
303,2012,Q1,156,2,1,0,0,0,1,0
303,2013,Q1,144,6,3,0,1,0,2,0
303,2014,Q1,132,2,0,1,0,0,1,0
303,2016,Q1,108,3,1,0,1,0,1,0
303,2017,Q1,96,6,1,1,1,1,2,0
303,2018,Q1,84,3,0,0,2,0,1,0
303,2019,Q1,72,3,1,0,2,0,0,0
303,2020,Q1,60,3,1,0,1,0,1,0
303,2021,Q1,48,1,1,0,0,0,0,0
303,2022,Q1,36,5,1,0,2,0,2,0
303,2023,Q1,24,4,3,0,1,0,0,0
303,2024,Q1,12,2,1,0,0,0,1,0
303,2024,Q3,6,4,3,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
304,2012,Q1,156,6,1,0,2,0,3,0
304,2013,Q1,144,5,2,0,0,0,3,0
304,2014,Q1,132,3,1,0,2,0,0,0
304,2015,Q1,120,2,1,0,1,0,0,0
304,2016,Q1,108,6,1,1,1,0,3,0
304,2017,Q1,96,3,2,0,0,0,1,0
304,2018,Q1,84,1,0,0,0,0,1,0
304,2019,Q1,72,2,2,0,0,0,0,0
304,2020,Q1,60,4,3,0,1,0,0,0
304,2021,Q1,48,4,1,0,1,0,2,0
304,2022,Q1,36,3,1,0,1,0,1,0
304,2023,Q1,24,6,4,0,0,0,2,0
304,2024,Q1,12,1,0,0,1,0,0,0
304,2024,Q3,6,4,1,0,2,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
305,2011,Q1,168,1,1,0,0,0,0,0
305,2012,Q1,156,11,4,0,2,1,4,0
305,2013,Q1,144,8,3,2,3,0,0,0
305,2014,Q1,132,18,8,2,6,0,2,0
305,2015,Q1,120,15,5,1,4,0,5,0
305,2016,Q1,108,12,6,1,5,0,0,0
305,2017,Q1,96,16,6,0,7,0,3,0
305,2018,Q1,84,10,6,0,2,0,2,0
305,2019,Q1,72,7,1,0,5,0,1,0
305,2020,Q1,60,8,3,0,0,2,3,0
305,2021,Q1,48,8,1,0,1,1,5,0
305,2022,Q1,36,9,6,0,1,0,2,0
305,2023,Q1,24,8,8,0,0,0,0,0
305,2024,Q1,12,4,3,0,0,0,1,0
305,2024,Q3,6,9,8,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
306,2012,Q1,156,5,0,1,2,0,2,0
306,2013,Q1,144,4,0,0,3,1,0,0
306,2014,Q1,132,2,0,0,0,0,2,0
306,2015,Q1,120,2,0,0,2,0,0,0
306,2016,Q1,108,4,1,1,0,0,2,0
306,2017,Q1,96,4,1,0,0,0,3,0
306,2018,Q1,84,4,1,0,0,0,3,0
306,2019,Q1,72,6,2,0,2,0,2,0
306,2020,Q1,60,5,3,1,0,0,1,0
306,2021,Q1,48,2,0,0,1,0,1,0
306,2022,Q1,36,7,7,0,0,0,0,0
306,2023,Q1,24,1,1,0,0,0,0,0
306,2024,Q1,12,4,2,0,1,0,1,0
306,2024,Q3,6,6,3,0,3,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
307,2012,Q1,156,16,9,0,4,0,3,0
307,2013,Q1,144,15,5,0,6,0,4,0
307,2014,Q1,132,7,6,0,1,0,0,0
307,2015,Q1,120,10,6,1,1,0,2,0
307,2016,Q1,108,9,3,0,3,0,3,0
307,2017,Q1,96,7,6,0,0,0,1,0
307,2018,Q1,84,7,4,0,1,0,2,0
307,2019,Q1,72,6,0,0,2,0,4,0
307,2020,Q1,60,2,0,0,1,0,1,0
307,2021,Q1,48,4,0,0,1,0,3,0
307,2022,Q1,36,5,2,0,0,0,3,0
307,2023,Q1,24,5,1,0,1,0,3,0
307,2024,Q1,12,3,1,0,1,0,1,0
307,2024,Q3,6,3,3,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
308,2012,Q1,156,6,3,1,1,1,0,0
308,2013,Q1,144,6,1,0,1,3,1,0
308,2014,Q1,132,5,1,0,2,1,1,0
308,2015,Q1,120,4,0,0,1,0,3,0
308,2016,Q1,108,8,2,0,4,1,1,0
308,2017,Q1,96,16,2,1,7,2,4,0
308,2018,Q1,84,14,4,0,3,3,4,0
308,2019,Q1,72,20,3,1,10,3,3,0
308,2020,Q1,60,11,3,0,3,1,4,0
308,2021,Q1,48,6,2,0,2,0,2,0
308,2022,Q1,36,12,4,0,3,0,5,0
308,2023,Q1,24,4,2,0,2,0,0,0
308,2024,Q1,12,8,1,0,5,0,2,0
308,2024,Q3,6,8,3,0,4,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
309,2012,Q1,156,9,5,1,0,0,3,0
309,2013,Q1,144,22,12,0,1,0,9,0
309,2014,Q1,132,8,4,0,0,0,4,0
309,2015,Q1,120,7,3,0,1,0,3,0
309,2016,Q1,108,8,6,0,1,0,1,0
309,2017,Q1,96,5,3,0,1,0,1,0
309,2018,Q1,84,3,2,0,1,0,0,0
309,2019,Q1,72,1,0,0,1,0,0,0
309,2020,Q1,60,6,1,0,1,0,4,0
309,2021,Q1,48,2,2,0,0,0,0,0
309,2022,Q1,36,6,5,0,0,0,1,0
309,2023,Q1,24,1,1,0,0,0,0,0
309,2024,Q1,12,5,4,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
30,2009,Q1,192,1,0,0,0,0,1,0
30,2011,Q1,168,2,1,0,0,0,1,0
30,2012,Q1,156,20,2,0,9,0,9,0
30,2013,Q1,144,10,3,2,3,0,2,0
30,2014,Q1,132,13,3,0,3,0,7,0
30,2015,Q1,120,17,2,0,6,0,9,0
30,2016,Q1,108,16,2,0,8,0,6,0
30,2017,Q1,96,10,3,0,3,0,4,0
30,2018,Q1,84,8,1,0,2,0,5,0
30,2019,Q1,72,7,2,1,1,0,3,0
30,2020,Q1,60,10,2,0,5,0,3,0
30,2021,Q1,48,7,2,0,3,0,2,0
30,2022,Q1,36,9,3,0,0,0,6,0
30,2023,Q1,24,9,2,0,3,0,4,0
30,2024,Q1,12,6,2,0,1,0,3,0
30,2024,Q3,6,6,5,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
310,2011,Q1,168,2,1,0,1,0,0,0
310,2012,Q1,156,13,2,3,6,1,1,0
310,2013,Q1,144,7,4,0,2,1,0,0
310,2014,Q1,132,7,5,0,2,0,0,0
310,2015,Q1,120,12,7,0,4,0,1,0
310,2016,Q1,108,2,1,0,0,0,1,0
310,2017,Q1,96,14,4,0,6,0,4,0
310,2018,Q1,84,18,7,1,6,0,4,0
310,2019,Q1,72,12,3,0,6,0,3,0
310,2020,Q1,60,9,4,0,3,0,2,0
310,2021,Q1,48,6,4,0,1,0,1,0
310,2022,Q1,36,11,4,1,1,0,5,0
310,2023,Q1,24,4,1,0,3,0,0,0
310,2024,Q1,12,7,4,0,0,0,3,0
310,2024,Q3,6,3,3,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
311,2011,Q1,168,1,1,0,0,0,0,0
311,2012,Q1,156,3,1,1,1,0,0,0
311,2014,Q1,132,8,2,1,4,0,1,0
311,2015,Q1,120,3,3,0,0,0,0,0
311,2016,Q1,108,3,1,0,1,0,1,0
311,2017,Q1,96,1,0,0,1,0,0,0
311,2018,Q1,84,2,2,0,0,0,0,0
311,2019,Q1,72,5,1,0,0,0,4,0
311,2020,Q1,60,4,2,0,2,0,0,0
311,2021,Q1,48,1,0,0,0,0,1,0
311,2022,Q1,36,3,2,0,0,0,1,0
311,2023,Q1,24,4,3,0,1,0,0,0
311,2024,Q1,12,2,1,0,0,0,1,0
311,2024,Q3,6,3,1,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
312,2012,Q1,156,20,5,1,1,1,12,0
312,2013,Q1,144,21,4,2,2,1,12,0
312,2014,Q1,132,22,3,0,5,0,14,0
312,2015,Q1,120,24,7,1,0,1,15,0
312,2016,Q1,108,29,4,2,3,3,17,0
312,2017,Q1,96,19,4,2,2,0,11,0
312,2018,Q1,84,18,5,0,1,0,12,0
312,2019,Q1,72,11,2,0,3,0,6,0
312,2020,Q1,60,15,4,0,3,1,7,0
312,2021,Q1,48,13,7,0,3,3,0,0
312,2022,Q1,36,13,3,0,4,0,6,0
312,2023,Q1,24,12,5,0,1,0,6,0
312,2024,Q1,12,16,12,0,2,0,2,0
312,2024,Q3,6,20,15,0,4,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
313,2013,Q1,144,18,7,1,7,0,3,0
313,2014,Q1,132,6,0,0,4,0,2,0
313,2015,Q1,120,2,2,0,0,0,0,0
313,2016,Q1,108,19,8,1,5,0,5,0
313,2017,Q1,96,21,16,0,4,0,1,0
313,2018,Q1,84,9,3,0,4,0,2,0
313,2019,Q1,72,12,5,0,2,0,5,0
313,2020,Q1,60,3,1,0,0,0,2,0
313,2021,Q1,48,8,5,0,0,0,3,0
313,2022,Q1,36,4,4,0,0,0,0,0
313,2023,Q1,24,5,5,0,0,0,0,0
313,2024,Q1,12,3,2,0,0,0,1,0
313,2024,Q3,6,7,7,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
314,2008,Q1,204,1,1,0,0,0,0,0
314,2012,Q1,156,9,5,0,1,0,3,0
314,2013,Q1,144,19,6,2,2,2,7,0
314,2014,Q1,132,28,5,0,4,4,15,0
314,2015,Q1,120,12,5,0,0,1,6,0
314,2016,Q1,108,31,10,1,1,0,19,0
314,2017,Q1,96,22,13,0,3,0,6,0
314,2018,Q1,84,29,7,0,6,1,15,0
314,2019,Q1,72,12,4,0,3,2,3,0
314,2020,Q1,60,14,5,0,1,3,5,0
314,2021,Q1,48,6,2,0,3,0,1,0
314,2022,Q1,36,12,7,0,4,0,1,0
314,2023,Q1,24,6,4,0,1,0,1,0
314,2024,Q1,12,12,8,0,4,0,0,0
314,2024,Q3,6,8,5,0,2,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
315,2013,Q1,144,4,2,0,2,0,0,0
315,2014,Q1,132,5,3,0,2,0,0,0
315,2015,Q1,120,2,2,0,0,0,0,0
315,2016,Q1,108,6,4,0,2,0,0,0
315,2018,Q1,84,3,0,0,2,1,0,0
315,2019,Q1,72,2,1,0,0,0,1,0
315,2020,Q1,60,4,1,0,1,1,1,0
315,2021,Q1,48,1,0,0,0,0,1,0
315,2022,Q1,36,5,1,0,2,0,2,0
315,2023,Q1,24,2,1,0,1,0,0,0
315,2024,Q1,12,2,1,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
316,2012,Q1,156,6,4,0,0,1,1,0
316,2013,Q1,144,4,2,0,1,0,1,0
316,2014,Q1,132,2,1,0,0,0,1,0
316,2015,Q1,120,2,0,0,1,0,1,0
316,2016,Q1,108,3,1,0,0,0,2,0
316,2017,Q1,96,2,0,0,0,0,2,0
316,2018,Q1,84,3,2,0,0,0,1,0
316,2019,Q1,72,1,1,0,0,0,0,0
316,2020,Q1,60,2,1,0,1,0,0,0
316,2022,Q1,36,2,0,0,2,0,0,0
316,2023,Q1,24,3,1,0,0,0,2,0
316,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
317,2018,Q1,84,1,1,0,0,0,0,0
317,2022,Q1,36,2,0,0,2,0,0,0
317,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
318,2010,Q1,180,1,1,0,0,0,0,0
318,2012,Q1,156,5,2,0,0,2,1,0
318,2013,Q1,144,5,2,1,0,2,0,0
318,2014,Q1,132,7,3,0,2,1,1,0
318,2015,Q1,120,4,2,0,0,1,1,0
318,2016,Q1,108,5,4,1,0,0,0,0
318,2017,Q1,96,2,1,0,0,0,1,0
318,2018,Q1,84,3,0,1,0,1,1,0
318,2019,Q1,72,5,5,0,0,0,0,0
318,2020,Q1,60,1,1,0,0,0,0,0
318,2021,Q1,48,1,1,0,0,0,0,0
318,2022,Q1,36,2,0,0,0,1,1,0
