site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
471,2011,Q1,168,3,0,1,2,0,0,0
471,2012,Q1,156,8,2,0,5,0,1,0
471,2013,Q1,144,6,2,1,1,0,2,0
471,2014,Q1,132,3,1,0,1,0,1,0
471,2015,Q1,120,2,0,0,2,0,0,0
471,2016,Q1,108,10,4,1,3,0,2,0
471,2017,Q1,96,17,3,1,7,0,6,0
471,2018,Q1,84,19,7,0,8,0,4,0
471,2019,Q1,72,14,5,1,3,0,5,0
471,2020,Q1,60,19,3,0,6,1,9,0
471,2021,Q1,48,8,1,1,0,0,6,0
471,2022,Q1,36,12,6,1,1,0,4,0
471,2023,Q1,24,8,4,1,0,0,3,0
471,2024,Q1,12,11,6,0,2,0,3,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
474,2011,Q1,168,2,0,0,1,0,1,0
474,2012,Q1,156,6,3,1,0,0,2,0
474,2013,Q1,144,3,2,0,0,0,1,0
474,2014,Q1,132,6,0,0,1,0,5,0
474,2015,Q1,120,4,1,0,1,0,2,0
474,2016,Q1,108,10,3,3,1,0,3,0
474,2017,Q1,96,6,2,1,0,0,3,0
474,2018,Q1,84,4,3,0,1,0,0,0
474,2019,Q1,72,5,0,0,2,0,3,0
474,2020,Q1,60,3,2,0,0,0,1,0
474,2021,Q1,48,4,1,1,0,0,2,0
474,2022,Q1,36,4,1,0,1,0,2,0
474,2023,Q1,24,4,1,0,1,0,2,0
474,2024,Q1,12,7,6,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
475,2011,Q1,168,1,1,0,0,0,0,0
475,2012,Q1,156,2,0,0,1,0,1,0
475,2013,Q1,144,5,1,2,0,0,2,0
475,2014,Q1,132,2,2,0,0,0,0,0
475,2015,Q1,120,1,1,0,0,0,0,0
475,2016,Q1,108,3,2,0,1,0,0,0
475,2017,Q1,96,6,0,1,3,0,2,0
475,2018,Q1,84,5,1,0,1,0,3,0
475,2019,Q1,72,1,0,0,0,0,1,0
475,2020,Q1,60,6,2,1,1,1,1,0
475,2021,Q1,48,1,0,0,0,0,1,0
475,2022,Q1,36,2,1,0,0,0,1,0
475,2023,Q1,24,2,0,2,0,0,0,0
475,2024,Q1,12,4,2,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
476,2013,Q1,144,3,0,1,2,0,0,0
476,2014,Q1,132,9,7,0,2,0,0,0
476,2015,Q1,120,3,0,0,2,0,1,0
476,2016,Q1,108,6,3,1,1,0,1,0
476,2017,Q1,96,4,2,0,0,0,2,0
476,2018,Q1,84,3,3,0,0,0,0,0
476,2019,Q1,72,5,2,1,2,0,0,0
476,2020,Q1,60,7,4,0,3,0,0,0
476,2021,Q1,48,4,2,0,2,0,0,0
476,2022,Q1,36,4,3,0,0,0,1,0
476,2023,Q1,24,2,2,0,0,0,0,0
476,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
477,2012,Q1,156,4,1,1,2,0,0,0
477,2013,Q1,144,7,3,1,1,0,2,0
477,2014,Q1,132,5,3,0,2,0,0,0
477,2015,Q1,120,7,2,0,3,0,2,0
477,2016,Q1,108,11,3,1,5,0,2,0
477,2017,Q1,96,5,1,1,2,0,1,0
477,2018,Q1,84,6,1,2,3,0,0,0
477,2019,Q1,72,9,2,1,4,0,2,0
477,2020,Q1,60,8,2,1,2,0,3,0
477,2021,Q1,48,1,0,0,0,0,1,0
477,2022,Q1,36,3,3,0,0,0,0,0
477,2023,Q1,24,3,1,1,0,0,1,0
477,2024,Q1,12,4,2,1,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
47,2011,Q1,168,3,1,0,0,0,2,0
47,2012,Q1,156,3,2,0,0,0,1,0
47,2013,Q1,144,2,0,0,1,0,1,0
47,2015,Q1,120,3,2,1,0,0,0,0
47,2016,Q1,108,3,2,1,0,0,0,0
47,2017,Q1,96,3,2,1,0,0,0,0
47,2020,Q1,60,2,1,0,1,0,0,0
47,2021,Q1,48,2,1,0,0,0,1,0
47,2022,Q1,36,1,1,0,0,0,0,0
47,2023,Q1,24,3,0,0,1,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
480,2011,Q1,168,1,0,1,0,0,0,0
480,2012,Q1,156,2,1,0,0,0,1,0
480,2016,Q1,108,1,0,0,0,0,1,0
480,2018,Q1,84,1,0,1,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
481,2015,Q1,120,1,1,0,0,0,0,0
481,2016,Q1,108,1,1,0,0,0,0,0
481,2017,Q1,96,2,2,0,0,0,0,0
481,2018,Q1,84,1,0,0,0,0,1,0
481,2019,Q1,72,4,2,0,1,0,1,0
481,2020,Q1,60,1,0,0,1,0,0,0
481,2022,Q1,36,1,1,0,0,0,0,0
481,2023,Q1,24,2,2,0,0,0,0,0
481,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
482,2012,Q1,156,3,2,0,0,0,1,0
482,2014,Q1,132,3,0,1,0,0,2,0
482,2015,Q1,120,6,3,1,0,0,2,0
482,2016,Q1,108,3,2,0,0,0,1,0
482,2017,Q1,96,1,1,0,0,0,0,0
482,2018,Q1,84,2,2,0,0,0,0,0
482,2019,Q1,72,1,0,0,0,0,1,0
482,2021,Q1,48,2,1,0,0,0,1,0
482,2023,Q1,24,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
483,2024,Q1,12,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
484,2014,Q1,132,1,1,0,0,0,0,0
484,2017,Q1,96,3,1,0,2,0,0,0
484,2018,Q1,84,1,0,0,1,0,0,0
484,2019,Q1,72,1,1,0,0,0,0,0
484,2020,Q1,60,1,1,0,0,0,0,0
484,2021,Q1,48,1,0,0,1,0,0,0
484,2022,Q1,36,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
486,2012,Q1,156,1,1,0,0,0,0,0
486,2013,Q1,144,7,2,2,0,1,2,0
486,2014,Q1,132,3,1,1,1,0,0,0
486,2015,Q1,120,7,4,0,2,0,1,0
486,2016,Q1,108,11,6,0,3,0,2,0
486,2017,Q1,96,8,5,0,1,0,2,0
486,2018,Q1,84,18,6,2,6,1,3,0
486,2019,Q1,72,11,8,1,0,0,2,0
486,2020,Q1,60,10,2,1,3,0,4,0
486,2021,Q1,48,10,3,0,2,0,5,0
486,2022,Q1,36,6,3,0,1,0,2,0
486,2023,Q1,24,13,8,2,2,0,1,0
486,2024,Q1,12,3,0,0,1,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
489,2012,Q1,156,1,0,0,0,0,1,0
489,2014,Q1,132,2,1,0,0,0,1,0
489,2016,Q1,108,2,0,1,0,0,1,0
489,2017,Q1,96,3,0,0,0,0,3,0
489,2018,Q1,84,3,1,0,0,0,2,0
489,2019,Q1,72,1,0,0,1,0,0,0
489,2020,Q1,60,1,0,0,0,0,1,0
489,2021,Q1,48,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
48,2012,Q1,156,2,0,1,0,0,1,0
48,2015,Q1,120,1,1,0,0,0,0,0
48,2017,Q1,96,1,1,0,0,0,0,0
48,2018,Q1,84,2,0,0,1,0,1,0
48,2019,Q1,72,1,1,0,0,0,0,0
48,2020,Q1,60,1,0,0,0,0,1,0
48,2022,Q1,36,2,1,0,1,0,0,0
48,2023,Q1,24,2,2,0,0,0,0,0
48,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
490,2018,Q1,84,5,2,0,2,0,1,0
490,2020,Q1,60,2,0,0,2,0,0,0
490,2021,Q1,48,1,0,0,0,0,1,0
490,2024,Q1,12,2,0,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
491,2017,Q1,96,1,0,1,0,0,0,0
491,2019,Q1,72,3,0,1,1,0,1,0
491,2020,Q1,60,1,0,0,1,0,0,0
491,2023,Q1,24,2,1,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
492,2014,Q1,132,3,1,0,1,0,1,0
492,2015,Q1,120,1,1,0,0,0,0,0
492,2017,Q1,96,1,0,1,0,0,0,0
492,2022,Q1,36,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
493,2013,Q1,144,2,0,0,0,1,1,0
493,2014,Q1,132,1,1,0,0,0,0,0
493,2016,Q1,108,1,0,0,0,0,1,0
493,2017,Q1,96,5,0,0,0,0,5,0
493,2018,Q1,84,1,1,0,0,0,0,0
493,2019,Q1,72,1,0,0,0,0,1,0
493,2022,Q1,36,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
495,2011,Q1,168,1,1,0,0,0,0,0
495,2012,Q1,156,6,2,0,2,0,2,0
495,2013,Q1,144,3,1,0,2,0,0,0
495,2014,Q1,132,3,1,0,2,0,0,0
495,2015,Q1,120,1,0,1,0,0,0,0
495,2016,Q1,108,8,3,0,3,0,2,0
495,2017,Q1,96,6,1,1,1,0,3,0
495,2018,Q1,84,6,3,0,1,0,2,0
495,2019,Q1,72,3,1,0,2,0,0,0
495,2020,Q1,60,9,3,1,3,0,2,0
495,2021,Q1,48,4,1,0,0,0,3,0
495,2022,Q1,36,6,3,0,1,0,2,0
495,2023,Q1,24,4,3,0,0,0,1,0
495,2024,Q1,12,10,7,1,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
498,2013,Q1,144,1,0,0,0,0,1,0
498,2014,Q1,132,1,0,0,0,0,1,0
498,2016,Q1,108,2,1,0,0,0,1,0
498,2017,Q1,96,1,0,0,0,0,1,0
498,2019,Q1,72,1,0,0,1,0,0,0
498,2020,Q1,60,1,1,0,0,0,0,0
498,2021,Q1,48,2,0,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
499,2011,Q1,168,3,0,0,0,0,3,0
499,2012,Q1,156,7,4,1,1,0,1,0
499,2013,Q1,144,3,2,0,1,0,0,0
499,2014,Q1,132,8,3,1,2,1,1,0
499,2015,Q1,120,8,0,1,4,0,3,0
499,2016,Q1,108,14,5,0,6,0,3,0
499,2017,Q1,96,17,4,0,7,0,6,0
499,2018,Q1,84,8,1,2,3,0,2,0
499,2019,Q1,72,8,1,2,3,0,2,0
499,2020,Q1,60,13,11,0,1,0,1,0
499,2021,Q1,48,11,3,1,3,0,4,0
499,2022,Q1,36,7,4,0,1,0,2,0
499,2023,Q1,24,16,11,0,0,0,5,0
499,2024,Q1,12,13,9,1,3,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
49,2011,Q1,168,6,1,0,1,3,1,0
49,2012,Q1,156,1,0,0,0,0,1,0
49,2013,Q1,144,2,0,1,0,0,1,0
49,2015,Q1,120,1,1,0,0,0,0,0
49,2017,Q1,96,3,0,0,0,0,3,0
49,2018,Q1,84,1,0,0,0,0,1,0
49,2020,Q1,60,2,0,1,0,0,1,0
49,2022,Q1,36,1,0,0,0,0,1,0
49,2023,Q1,24,1,1,0,0,0,0,0
49,2024,Q1,12,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
500,2012,Q1,156,7,1,0,4,0,2,0
500,2013,Q1,144,7,1,0,3,1,2,0
500,2014,Q1,132,3,0,1,2,0,0,0
500,2015,Q1,120,10,4,2,1,0,3,0
500,2016,Q1,108,10,3,1,3,0,3,0
500,2017,Q1,96,16,3,0,3,0,10,0
500,2018,Q1,84,8,5,0,2,0,1,0
500,2019,Q1,72,12,2,0,5,0,5,0
500,2020,Q1,60,10,4,0,2,0,4,0
500,2021,Q1,48,6,1,0,1,0,4,0
500,2022,Q1,36,8,3,0,0,0,5,0
500,2023,Q1,24,11,3,0,3,0,5,0
500,2024,Q1,12,9,4,0,4,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
502,2021,Q1,48,1,0,0,1,0,0,0
502,2022,Q1,36,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
503,2012,Q1,156,2,1,0,0,0,1,0
503,2013,Q1,144,3,1,0,0,0,2,0
503,2014,Q1,132,3,1,0,1,0,1,0
503,2015,Q1,120,5,1,0,4,0,0,0
503,2016,Q1,108,2,2,0,0,0,0,0
503,2017,Q1,96,8,2,0,3,1,2,0
503,2018,Q1,84,2,1,0,1,0,0,0
503,2019,Q1,72,3,3,0,0,0,0,0
503,2020,Q1,60,4,2,0,0,0,2,0
503,2021,Q1,48,2,2,0,0,0,0,0
503,2022,Q1,36,2,2,0,0,0,0,0
503,2023,Q1,24,3,1,0,0,0,2,0
503,2024,Q1,12,2,1,0,0,1,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
504,2013,Q1,144,2,0,1,0,0,1,0
504,2014,Q1,132,4,2,0,0,0,2,0
504,2016,Q1,108,2,0,1,0,0,1,0
504,2017,Q1,96,4,2,1,0,0,1,0
504,2018,Q1,84,6,4,1,0,0,1,0
504,2019,Q1,72,20,14,3,0,0,3,0
504,2020,Q1,60,3,1,1,0,0,1,0
504,2021,Q1,48,1,1,0,0,0,0,0
504,2022,Q1,36,1,1,0,0,0,0,0
504,2023,Q1,24,3,2,1,0,0,0,0
504,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
506,2011,Q1,168,5,0,2,2,0,1,0
506,2012,Q1,156,4,1,2,0,0,1,0
506,2013,Q1,144,2,0,0,0,1,1,0
506,2015,Q1,120,3,0,0,1,0,2,0
506,2016,Q1,108,1,0,0,1,0,0,0
506,2017,Q1,96,1,1,0,0,0,0,0
506,2018,Q1,84,5,1,1,1,0,2,0
506,2019,Q1,72,2,1,0,1,0,0,0
506,2022,Q1,36,3,2,0,0,0,1,0
506,2023,Q1,24,1,1,0,0,0,0,0
506,2024,Q1,12,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
507,2012,Q1,156,4,0,0,0,0,4,0
507,2013,Q1,144,4,2,1,0,0,1,0
507,2014,Q1,132,4,0,1,0,0,3,0
507,2015,Q1,120,4,1,0,0,0,3,0
507,2016,Q1,108,7,2,1,1,0,3,0
507,2017,Q1,96,7,2,0,1,0,4,0
507,2018,Q1,84,7,1,0,2,0,4,0
507,2019,Q1,72,2,0,0,1,0,1,0
507,2020,Q1,60,3,2,1,0,0,0,0
507,2021,Q1,48,1,0,0,1,0,0,0
507,2022,Q1,36,1,1,0,0,0,0,0
507,2023,Q1,24,1,1,0,0,0,0,0
507,2024,Q1,12,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
508,2011,Q1,168,3,2,1,0,0,0,0
508,2012,Q1,156,7,2,2,3,0,0,0
508,2013,Q1,144,4,3,0,0,0,1,0
508,2014,Q1,132,4,2,0,1,1,0,0
508,2015,Q1,120,9,1,2,1,1,4,0
508,2016,Q1,108,8,4,0,2,0,2,0
508,2017,Q1,96,10,7,1,0,0,2,0
508,2018,Q1,84,12,6,0,1,0,5,0
508,2019,Q1,72,9,4,2,3,0,0,0
508,2020,Q1,60,16,7,3,5,0,1,0
508,2021,Q1,48,3,2,0,0,1,0,0
508,2022,Q1,36,4,2,0,1,0,1,0
508,2023,Q1,24,6,3,1,2,0,0,0
508,2024,Q1,12,4,3,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
509,2013,Q1,144,2,0,1,0,0,1,0
509,2014,Q1,132,3,0,0,2,0,1,0
509,2015,Q1,120,2,0,0,1,0,1,0
509,2016,Q1,108,1,1,0,0,0,0,0
509,2017,Q1,96,4,1,0,3,0,0,0
509,2018,Q1,84,3,0,0,2,0,1,0
509,2019,Q1,72,2,0,0,0,1,1,0
509,2020,Q1,60,1,1,0,0,0,0,0
509,2021,Q1,48,2,1,1,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
50,2018,Q1,84,1,0,0,1,0,0,0
50,2022,Q1,36,1,0,0,0,0,1,0
50,2023,Q1,24,1,1,0,0,0,0,0
50,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
510,2012,Q1,156,2,1,1,0,0,0,0
510,2013,Q1,144,8,6,1,1,0,0,0
510,2014,Q1,132,7,4,2,1,0,0,0
510,2015,Q1,120,5,3,0,1,0,1,0
510,2016,Q1,108,11,4,2,2,0,3,0
510,2017,Q1,96,6,5,0,1,0,0,0
510,2018,Q1,84,9,4,1,3,0,1,0
510,2019,Q1,72,9,1,0,7,0,1,0
510,2020,Q1,60,12,7,0,4,0,1,0
510,2021,Q1,48,5,3,1,1,0,0,0
510,2022,Q1,36,6,4,0,2,0,0,0
510,2023,Q1,24,7,6,1,0,0,0,0
510,2024,Q1,12,7,6,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
511,2013,Q1,144,1,0,0,0,0,1,0
511,2016,Q1,108,1,0,0,1,0,0,0
511,2017,Q1,96,1,0,0,1,0,0,0
511,2020,Q1,60,3,1,1,1,0,0,0
511,2022,Q1,36,1,1,0,0,0,0,0
511,2024,Q1,12,2,0,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
512,2012,Q1,156,1,1,0,0,0,0,0
512,2014,Q1,132,1,1,0,0,0,0,0
512,2016,Q1,108,1,1,0,0,0,0,0
512,2017,Q1,96,3,2,0,0,0,1,0
512,2018,Q1,84,1,0,0,0,0,1,0
512,2019,Q1,72,2,1,1,0,0,0,0
512,2020,Q1,60,5,2,0,0,0,3,0
512,2024,Q1,12,2,0,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
513,2012,Q1,156,2,0,1,0,0,1,0
513,2017,Q1,96,2,0,0,1,0,1,0
513,2019,Q1,72,2,0,1,0,0,1,0
513,2020,Q1,60,2,0,1,0,0,1,0
513,2022,Q1,36,1,0,0,0,0,1,0
513,2023,Q1,24,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
515,2011,Q1,168,6,2,1,2,0,1,0
515,2012,Q1,156,8,2,1,2,0,3,0
515,2013,Q1,144,4,0,0,2,0,2,0
515,2014,Q1,132,5,1,0,2,0,2,0
515,2015,Q1,120,11,4,0,6,0,1,0
515,2016,Q1,108,7,3,0,3,0,1,0
515,2017,Q1,96,4,2,0,2,0,0,0
515,2018,Q1,84,6,3,1,2,0,0,0
515,2019,Q1,72,1,0,0,0,0,1,0
515,2020,Q1,60,7,2,1,1,0,3,0
515,2021,Q1,48,3,2,1,0,0,0,0
515,2022,Q1,36,2,2,0,0,0,0,0
515,2023,Q1,24,4,2,0,0,0,2,0
515,2024,Q1,12,6,3,1,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
516,2021,Q1,48,1,1,0,0,0,0,0
516,2023,Q1,24,1,0,1,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
517,2012,Q1,156,1,1,0,0,0,0,0
517,2013,Q1,144,2,2,0,0,0,0,0
517,2014,Q1,132,4,2,1,1,0,0,0
517,2015,Q1,120,3,2,0,1,0,0,0
517,2016,Q1,108,2,0,0,2,0,0,0
517,2017,Q1,96,4,1,0,1,0,2,0
517,2018,Q1,84,4,3,0,1,0,0,0
517,2019,Q1,72,4,2,0,2,0,0,0
517,2020,Q1,60,5,4,0,0,0,1,0
517,2021,Q1,48,4,3,0,0,1,0,0
517,2022,Q1,36,2,1,0,0,0,1,0
517,2023,Q1,24,3,1,0,0,0,2,0
517,2024,Q1,12,3,1,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
518,2013,Q1,144,1,0,0,0,0,1,0
518,2014,Q1,132,1,0,0,1,0,0,0
518,2015,Q1,120,1,0,0,0,0,1,0
518,2016,Q1,108,1,0,1,0,0,0,0
518,2017,Q1,96,3,2,0,0,0,1,0
518,2018,Q1,84,1,0,0,0,0,1,0
518,2019,Q1,72,6,4,1,0,1,0,0
518,2020,Q1,60,2,2,0,0,0,0,0
518,2021,Q1,48,7,5,0,0,0,2,0
518,2022,Q1,36,2,2,0,0,0,0,0
518,2023,Q1,24,3,1,0,0,0,2,0
518,2024,Q1,12,5,3,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
519,2012,Q1,156,2,0,1,0,0,1,0
519,2013,Q1,144,1,0,1,0,0,0,0
519,2014,Q1,132,2,0,0,2,0,0,0
519,2015,Q1,120,4,1,2,1,0,0,0
519,2016,Q1,108,5,1,0,3,0,1,0
519,2017,Q1,96,6,1,2,2,0,1,0
519,2018,Q1,84,12,6,0,2,0,4,0
519,2019,Q1,72,9,6,1,1,0,1,0
519,2020,Q1,60,4,2,0,2,0,0,0
519,2021,Q1,48,4,3,0,0,0,1,0
519,2022,Q1,36,4,2,1,1,0,0,0
519,2023,Q1,24,2,2,0,0,0,0,0
519,2024,Q1,12,2,1,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
520,2014,Q1,132,1,1,0,0,0,0,0
520,2016,Q1,108,1,0,0,0,0,1,0
520,2018,Q1,84,1,0,1,0,0,0,0
520,2021,Q1,48,1,0,0,0,0,1,0
520,2022,Q1,36,1,0,0,0,1,0,0
520,2023,Q1,24,1,0,0,0,1,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
521,2013,Q1,144,1,0,0,1,0,0,0
521,2014,Q1,132,1,0,1,0,0,0,0
521,2015,Q1,120,1,0,0,0,0,1,0
521,2016,Q1,108,4,0,1,3,0,0,0
521,2017,Q1,96,5,3,0,2,0,0,0
521,2018,Q1,84,4,2,2,0,0,0,0
521,2019,Q1,72,1,0,0,1,0,0,0
521,2021,Q1,48,3,1,0,1,0,1,0
521,2022,Q1,36,1,0,1,0,0,0,0
521,2023,Q1,24,2,1,0,0,0,1,0
521,2024,Q1,12,3,2,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
522,2013,Q1,144,4,2,1,0,0,1,0
522,2014,Q1,132,1,1,0,0,0,0,0
522,2017,Q1,96,2,1,1,0,0,0,0
522,2019,Q1,72,1,1,0,0,0,0,0
522,2021,Q1,48,3,1,1,0,0,1,0
522,2022,Q1,36,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
523,2012,Q1,156,6,1,1,0,0,4,0
523,2013,Q1,144,4,3,0,0,0,1,0
523,2016,Q1,108,3,1,0,0,0,2,0
523,2017,Q1,96,4,2,0,1,0,1,0
523,2018,Q1,84,1,1,0,0,0,0,0
523,2019,Q1,72,3,1,0,0,0,2,0
523,2021,Q1,48,2,0,0,0,0,2,0
523,2022,Q1,36,3,1,1,1,0,0,0
523,2023,Q1,24,2,1,0,0,0,1,0
523,2024,Q1,12,3,2,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
524,2013,Q1,144,3,1,0,0,0,2,0
524,2014,Q1,132,2,2,0,0,0,0,0
524,2015,Q1,120,3,0,1,2,0,0,0
524,2016,Q1,108,1,0,0,1,0,0,0
524,2017,Q1,96,3,1,0,1,0,1,0
524,2018,Q1,84,6,2,1,2,0,1,0
524,2019,Q1,72,2,0,0,1,0,1,0
524,2020,Q1,60,4,3,1,0,0,0,0
524,2021,Q1,48,2,2,0,0,0,0,0
524,2022,Q1,36,1,0,0,1,0,0,0
524,2023,Q1,24,3,2,0,1,0,0,0
524,2024,Q1,12,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
525,2012,Q1,156,1,1,0,0,0,0,0
525,2013,Q1,144,3,2,1,0,0,0,0
525,2014,Q1,132,3,1,1,0,0,1,0
525,2015,Q1,120,1,0,0,1,0,0,0
525,2016,Q1,108,1,0,0,0,1,0,0
525,2017,Q1,96,2,0,1,0,0,1,0
525,2018,Q1,84,1,0,0,0,0,1,0
525,2019,Q1,72,2,2,0,0,0,0,0
525,2020,Q1,60,1,0,0,0,0,1,0
525,2021,Q1,48,3,0,1,0,0,2,0
525,2022,Q1,36,2,1,0,0,0,1,0
525,2023,Q1,24,2,2,0,0,0,0,0
525,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
526,2012,Q1,156,4,1,0,2,0,1,0
526,2014,Q1,132,3,2,0,0,0,1,0
526,2015,Q1,120,2,0,0,0,1,1,0
