Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Bangwe Health Centre,97,16,PIFP: Approx. % of women who received Depo at ART in the last quarter,,42.0,Q1 2025
Bangwe Health Centre,98,16,BP screen: Approx. % of adult ART patients with BP recorded at least once this year,,0.0,Q1 2025
Bangwe Health Centre,96,16,IPT: Approx. % of patients retained in ART who are currently on IPT,,1.0,Q1 2025
Bangwe Health Centre,96,16,CPT: Approx. % of patients retained in ART who are currently on CPT,,57.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Emsizini Health Centre,25,170,total_registered,19.0,603.0,Q1 2025
Emsizini Health Centre,26,170,FT_patients_initiated - Male,0.0,145.0,Q1 2025
Emsizini Health Centre,27,170,FT_patients_initiated - Female Non-pregnant,2.0,173.0,Q1 2025
Emsizini Health Centre,28,170,FT_patients_initiated - Female Pregnant,2.0,34.0,Q1 2025
Emsizini Health Centre,31,170,Re_patients_reinitiated_on_ART,0.0,7.0,Q1 2025
Emsizini Health Centre,32,170,TI_patients_transfered_in_on_ART,15.0,244.0,Q1 2025
Emsizini Health Centre,33,170,Male (all ages),6.0,241.0,Q1 2025
Emsizini Health Centre,34,170,Non-pregnant Females (all ages),10.0,310.0,Q1 2025
Emsizini Health Centre,35,170,Pregnant Females (all ages),3.0,52.0,Q1 2025
Emsizini Health Centre,333435,170,Without gender (all ages),0.0,0.0,Q1 2025
Emsizini Health Centre,36,170,Children below 24m at ART initiation,2.0,17.0,Q1 2025
Emsizini Health Centre,37,170,Children 24m - 14 yrs at ART initiation,0.0,42.0,Q1 2025
Emsizini Health Centre,38,170,Adults 15 years+ at ART initiation,17.0,544.0,Q1 2025
Emsizini Health Centre,39,170,Pres.Sev.HIV disease age < 12m,0.0,4.0,Q1 2025
Emsizini Health Centre,40,170,PCR Infants < 12 mths PCR,0.0,2.0,Q1 2025
Emsizini Health Centre,41,170,U5 Children 12 - 59 mths,2.0,10.0,Q1 2025
Emsizini Health Centre,42,170,Pregnant women,5.0,62.0,Q1 2025
Emsizini Health Centre,43,170,Breastfeeding mothers,0.0,16.0,Q1 2025
Emsizini Health Centre,44,170,CD4 below threshold,0.0,96.0,Q1 2025
Emsizini Health Centre,45,170,Asymptomatic / mild,10.0,305.0,Q1 2025
Emsizini Health Centre,46,170,WHO Stage 3,2.0,91.0,Q1 2025
Emsizini Health Centre,47,170,WHO Stage 4,0.0,15.0,Q1 2025
Emsizini Health Centre,48,170,Unknown / reason outside guidelines,0.0,2.0,Q1 2025
Emsizini Health Centre,49,170,Never TB / TB over 2 years ago,19.0,597.0,Q1 2025
Emsizini Health Centre,50,170,TB within the last 2 years,0.0,0.0,Q1 2025
Emsizini Health Centre,51,170,Current episode of TB,0.0,6.0,Q1 2025
Emsizini Health Centre,52,170,Kaposis Sarcoma,0.0,3.0,Q1 2025
Emsizini Health Centre,53,170,Total alive and on ART,,257.0,Q1 2025
Emsizini Health Centre,54,170,M1 Died within the 1st month after ART initiation,,9.0,Q1 2025
Emsizini Health Centre,55,170,M2 Died within the 2nd month after ART initiation,,8.0,Q1 2025
Emsizini Health Centre,57,170,M4+ Died after the end of the 3rd month after ART initiation,,36.0,Q1 2025
Emsizini Health Centre,58,170,Died total,,53.0,Q1 2025
Emsizini Health Centre,59,170,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,140.0,Q1 2025
Emsizini Health Centre,60,170,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,1.0,Q1 2025
Emsizini Health Centre,61,170,Transferred Out,,152.0,Q1 2025
Emsizini Health Centre,64,170,Regimen 0P,,0.0,Q1 2025
Emsizini Health Centre,64,170,Regimen 0A,,0.0,Q1 2025
Emsizini Health Centre,65,170,Regimen 2P,,0.0,Q1 2025
Emsizini Health Centre,65,170,Regimen 2A,,0.0,Q1 2025
Emsizini Health Centre,66,170,Regimen 4PP,,0.0,Q1 2025
Emsizini Health Centre,66,170,Regimen 4PA,,0.0,Q1 2025
Emsizini Health Centre,66,170,Regimen 4A,,0.0,Q1 2025
Emsizini Health Centre,67,170,Regimen 5A,,0.0,Q1 2025
Emsizini Health Centre,68,170,Regimen 6A,,0.0,Q1 2025
Emsizini Health Centre,69,170,Regimen 7A,,0.0,Q1 2025
Emsizini Health Centre,70,170,Regimen 8A,,0.0,Q1 2025
Emsizini Health Centre,71,170,Regimen 9PP,,0.0,Q1 2025
Emsizini Health Centre,71,170,Regimen 9PA,,0.0,Q1 2025
Emsizini Health Centre,71,170,Regimen 9A,,0.0,Q1 2025
Emsizini Health Centre,72,170,Regimen 10A,,0.0,Q1 2025
Emsizini Health Centre,73,170,Regimen 11PP,,0.0,Q1 2025
Emsizini Health Centre,73,170,Regimen 11PA,,0.0,Q1 2025
Emsizini Health Centre,73,170,Regimen 11A,,0.0,Q1 2025
Emsizini Health Centre,74,170,Regimen 12PP,,0.0,Q1 2025
Emsizini Health Centre,74,170,Regimen 12PA,,0.0,Q1 2025
Emsizini Health Centre,74,170,Regimen 12A,,0.0,Q1 2025
Emsizini Health Centre,75,170,Regimen 13A,,252.0,Q1 2025
Emsizini Health Centre,76,170,Regimen 14PP,,0.0,Q1 2025
Emsizini Health Centre,76,170,Regimen 14PA,,0.0,Q1 2025
Emsizini Health Centre,76,170,Regimen 14A,,0.0,Q1 2025
Emsizini Health Centre,77,170,Regimen 15PP,,1.0,Q1 2025
Emsizini Health Centre,77,170,Regimen 15PA,,2.0,Q1 2025
Emsizini Health Centre,77,170,Regimen 15A,,2.0,Q1 2025
Emsizini Health Centre,78,170,Regimen 16A,,0.0,Q1 2025
Emsizini Health Centre,78,170,Regimen 16P,,0.0,Q1 2025
Emsizini Health Centre,79,170,Regimen 17PP,,0.0,Q1 2025
Emsizini Health Centre,79,170,Regimen 17PA,,0.0,Q1 2025
Emsizini Health Centre,79,170,Regimen 17A,,0.0,Q1 2025
Emsizini Health Centre,80,170,Other (paed./adult),,0.0,Q1 2025
Emsizini Health Centre,81,170,Pregnant (as of the last visit before end of quarter),,4.0,Q1 2025
Emsizini Health Centre,82,170,Breastfeeding (as of the last visit before end of quarter),,5.0,Q1 2025
Emsizini Health Centre,83,170,All others (not circled) (as of the last visit before end of quarter),,248.0,Q1 2025
Emsizini Health Centre,84,170,TB not suspected (as of the last visit before end of quarter),,250.0,Q1 2025
Emsizini Health Centre,85,170,TB suspected (as of the last visit before end of quarter),,2.0,Q1 2025
Emsizini Health Centre,88,170,TB - Unknown (not circled) (as of the last visit before end of quarter),,5.0,Q1 2025
Emsizini Health Centre,89,170,Side effects - None (as of the last visit before end of quarter),,239.0,Q1 2025
Emsizini Health Centre,91,170,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,18.0,Q1 2025
Emsizini Health Centre,92,170,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,86.0,Q1 2025
Emsizini Health Centre,93,170,Adherence:  4+ doses missed (as of the last visit before end of quarter),,153.0,Q1 2025
Emsizini Health Centre,94,170,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,18.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Endindeni Health Centre,25,171,total_registered,17.0,1627.0,Q1 2025
Endindeni Health Centre,26,171,FT_patients_initiated - Male,5.0,401.0,Q1 2025
Endindeni Health Centre,27,171,FT_patients_initiated - Female Non-pregnant,6.0,496.0,Q1 2025
Endindeni Health Centre,28,171,FT_patients_initiated - Female Pregnant,0.0,106.0,Q1 2025
Endindeni Health Centre,31,171,Re_patients_reinitiated_on_ART,0.0,1.0,Q1 2025
Endindeni Health Centre,32,171,TI_patients_transfered_in_on_ART,6.0,623.0,Q1 2025
Endindeni Health Centre,33,171,Male (all ages),8.0,614.0,Q1 2025
Endindeni Health Centre,34,171,Non-pregnant Females (all ages),9.0,876.0,Q1 2025
Endindeni Health Centre,35,171,Pregnant Females (all ages),0.0,137.0,Q1 2025
Endindeni Health Centre,333435,171,Without gender (all ages),0.0,0.0,Q1 2025
Endindeni Health Centre,36,171,Children below 24m at ART initiation,1.0,29.0,Q1 2025
Endindeni Health Centre,37,171,Children 24m - 14 yrs at ART initiation,0.0,80.0,Q1 2025
Endindeni Health Centre,38,171,Adults 15 years+ at ART initiation,16.0,1518.0,Q1 2025
Endindeni Health Centre,39,171,Pres.Sev.HIV disease age < 12m,0.0,2.0,Q1 2025
Endindeni Health Centre,40,171,PCR Infants < 12 mths PCR,0.0,5.0,Q1 2025
Endindeni Health Centre,41,171,U5 Children 12 - 59 mths,0.0,22.0,Q1 2025
Endindeni Health Centre,42,171,Pregnant women,1.0,144.0,Q1 2025
Endindeni Health Centre,43,171,Breastfeeding mothers,0.0,60.0,Q1 2025
Endindeni Health Centre,44,171,CD4 below threshold,0.0,345.0,Q1 2025
Endindeni Health Centre,45,171,Asymptomatic / mild,12.0,702.0,Q1 2025
Endindeni Health Centre,46,171,WHO Stage 3,4.0,316.0,Q1 2025
Endindeni Health Centre,47,171,WHO Stage 4,0.0,31.0,Q1 2025
Endindeni Health Centre,48,171,Unknown / reason outside guidelines,0.0,0.0,Q1 2025
Endindeni Health Centre,49,171,Never TB / TB over 2 years ago,15.0,1594.0,Q1 2025
Endindeni Health Centre,50,171,TB within the last 2 years,0.0,4.0,Q1 2025
Endindeni Health Centre,51,171,Current episode of TB,2.0,29.0,Q1 2025
Endindeni Health Centre,52,171,Kaposis Sarcoma,0.0,9.0,Q1 2025
Endindeni Health Centre,53,171,Total alive and on ART,,826.0,Q1 2025
Endindeni Health Centre,54,171,M1 Died within the 1st month after ART initiation,,17.0,Q1 2025
Endindeni Health Centre,55,171,M2 Died within the 2nd month after ART initiation,,8.0,Q1 2025
Endindeni Health Centre,56,171,M3 Died within the 3rd month after ART initiation,,6.0,Q1 2025
Endindeni Health Centre,57,171,M4+ Died after the end of the 3rd month after ART initiation,,127.0,Q1 2025
Endindeni Health Centre,58,171,Died total,,158.0,Q1 2025
Endindeni Health Centre,59,171,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,198.0,Q1 2025
Endindeni Health Centre,61,171,Transferred Out,,445.0,Q1 2025
Endindeni Health Centre,64,171,Regimen 0P,,0.0,Q1 2025
Endindeni Health Centre,64,171,Regimen 0A,,0.0,Q1 2025
Endindeni Health Centre,65,171,Regimen 2P,,0.0,Q1 2025
Endindeni Health Centre,65,171,Regimen 2A,,0.0,Q1 2025
Endindeni Health Centre,66,171,Regimen 4PP,,0.0,Q1 2025
Endindeni Health Centre,66,171,Regimen 4PA,,0.0,Q1 2025
Endindeni Health Centre,66,171,Regimen 4A,,0.0,Q1 2025
Endindeni Health Centre,67,171,Regimen 5A,,0.0,Q1 2025
Endindeni Health Centre,68,171,Regimen 6A,,0.0,Q1 2025
Endindeni Health Centre,69,171,Regimen 7A,,0.0,Q1 2025
Endindeni Health Centre,70,171,Regimen 8A,,0.0,Q1 2025
Endindeni Health Centre,71,171,Regimen 9PP,,0.0,Q1 2025
Endindeni Health Centre,71,171,Regimen 9PA,,0.0,Q1 2025
Endindeni Health Centre,71,171,Regimen 9A,,0.0,Q1 2025
Endindeni Health Centre,72,171,Regimen 10A,,0.0,Q1 2025
Endindeni Health Centre,73,171,Regimen 11PP,,0.0,Q1 2025
Endindeni Health Centre,73,171,Regimen 11PA,,0.0,Q1 2025
Endindeni Health Centre,73,171,Regimen 11A,,0.0,Q1 2025
Endindeni Health Centre,74,171,Regimen 12PP,,0.0,Q1 2025
Endindeni Health Centre,74,171,Regimen 12PA,,0.0,Q1 2025
Endindeni Health Centre,74,171,Regimen 12A,,0.0,Q1 2025
Endindeni Health Centre,75,171,Regimen 13A,,808.0,Q1 2025
Endindeni Health Centre,76,171,Regimen 14PP,,0.0,Q1 2025
Endindeni Health Centre,76,171,Regimen 14PA,,0.0,Q1 2025
Endindeni Health Centre,76,171,Regimen 14A,,0.0,Q1 2025
Endindeni Health Centre,77,171,Regimen 15PP,,7.0,Q1 2025
Endindeni Health Centre,77,171,Regimen 15PA,,6.0,Q1 2025
Endindeni Health Centre,77,171,Regimen 15A,,5.0,Q1 2025
Endindeni Health Centre,78,171,Regimen 16A,,0.0,Q1 2025
Endindeni Health Centre,78,171,Regimen 16P,,0.0,Q1 2025
Endindeni Health Centre,79,171,Regimen 17PP,,0.0,Q1 2025
Endindeni Health Centre,79,171,Regimen 17PA,,0.0,Q1 2025
Endindeni Health Centre,79,171,Regimen 17A,,0.0,Q1 2025
Endindeni Health Centre,80,171,Other (paed./adult),,0.0,Q1 2025
Endindeni Health Centre,81,171,Pregnant (as of the last visit before end of quarter),,3.0,Q1 2025
Endindeni Health Centre,82,171,Breastfeeding (as of the last visit before end of quarter),,13.0,Q1 2025
Endindeni Health Centre,83,171,All others (not circled) (as of the last visit before end of quarter),,810.0,Q1 2025
Endindeni Health Centre,84,171,TB not suspected (as of the last visit before end of quarter),,822.0,Q1 2025
Endindeni Health Centre,85,171,TB suspected (as of the last visit before end of quarter),,2.0,Q1 2025
Endindeni Health Centre,87,171,"TB conf., on Rx (as of the last visit before end of quarter)",,1.0,Q1 2025
Endindeni Health Centre,88,171,TB - Unknown (not circled) (as of the last visit before end of quarter),,1.0,Q1 2025
Endindeni Health Centre,89,171,Side effects - None (as of the last visit before end of quarter),,815.0,Q1 2025
Endindeni Health Centre,91,171,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,11.0,Q1 2025
Endindeni Health Centre,92,171,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,303.0,Q1 2025
Endindeni Health Centre,93,171,Adherence:  4+ doses missed (as of the last visit before end of quarter),,511.0,Q1 2025
Endindeni Health Centre,94,171,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,12.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Engucwini Dispensary,25,172,total_registered,72.0,2855.0,Q1 2025
Engucwini Dispensary,26,172,FT_patients_initiated - Male,10.0,790.0,Q1 2025
Engucwini Dispensary,27,172,FT_patients_initiated - Female Non-pregnant,9.0,1023.0,Q1 2025
Engucwini Dispensary,28,172,FT_patients_initiated - Female Pregnant,1.0,196.0,Q1 2025
Engucwini Dispensary,31,172,Re_patients_reinitiated_on_ART,0.0,2.0,Q1 2025
Engucwini Dispensary,32,172,TI_patients_transfered_in_on_ART,52.0,844.0,Q1 2025
Engucwini Dispensary,33,172,Male (all ages),36.0,1131.0,Q1 2025
Engucwini Dispensary,34,172,Non-pregnant Females (all ages),33.0,1338.0,Q1 2025
Engucwini Dispensary,35,172,Pregnant Females (all ages),3.0,386.0,Q1 2025
Engucwini Dispensary,333435,172,Without gender (all ages),0.0,0.0,Q1 2025
Engucwini Dispensary,36,172,Children below 24m at ART initiation,1.0,61.0,Q1 2025
Engucwini Dispensary,37,172,Children 24m - 14 yrs at ART initiation,3.0,170.0,Q1 2025
Engucwini Dispensary,38,172,Adults 15 years+ at ART initiation,68.0,2624.0,Q1 2025
Engucwini Dispensary,39,172,Pres.Sev.HIV disease age < 12m,0.0,13.0,Q1 2025
Engucwini Dispensary,40,172,PCR Infants < 12 mths PCR,0.0,10.0,Q1 2025
Engucwini Dispensary,41,172,U5 Children 12 - 59 mths,1.0,39.0,Q1 2025
Engucwini Dispensary,42,172,Pregnant women,7.0,444.0,Q1 2025
Engucwini Dispensary,43,172,Breastfeeding mothers,3.0,134.0,Q1 2025
Engucwini Dispensary,44,172,CD4 below threshold,4.0,412.0,Q1 2025
Engucwini Dispensary,45,172,Asymptomatic / mild,57.0,1285.0,Q1 2025
Engucwini Dispensary,46,172,WHO Stage 3,0.0,459.0,Q1 2025
Engucwini Dispensary,47,172,WHO Stage 4,0.0,57.0,Q1 2025
Engucwini Dispensary,48,172,Unknown / reason outside guidelines,0.0,2.0,Q1 2025
Engucwini Dispensary,49,172,Never TB / TB over 2 years ago,72.0,2845.0,Q1 2025
Engucwini Dispensary,50,172,TB within the last 2 years,0.0,4.0,Q1 2025
Engucwini Dispensary,51,172,Current episode of TB,0.0,6.0,Q1 2025
Engucwini Dispensary,52,172,Kaposis Sarcoma,0.0,6.0,Q1 2025
Engucwini Dispensary,53,172,Total alive and on ART,,845.0,Q1 2025
Engucwini Dispensary,54,172,M1 Died within the 1st month after ART initiation,,13.0,Q1 2025
Engucwini Dispensary,55,172,M2 Died within the 2nd month after ART initiation,,3.0,Q1 2025
Engucwini Dispensary,57,172,M4+ Died after the end of the 3rd month after ART initiation,,66.0,Q1 2025
Engucwini Dispensary,58,172,Died total,,82.0,Q1 2025
Engucwini Dispensary,59,172,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,108.0,Q1 2025
Engucwini Dispensary,60,172,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,3.0,Q1 2025
Engucwini Dispensary,61,172,Transferred Out,,1817.0,Q1 2025
Engucwini Dispensary,64,172,Regimen 0P,,0.0,Q1 2025
Engucwini Dispensary,64,172,Regimen 0A,,0.0,Q1 2025
Engucwini Dispensary,65,172,Regimen 2P,,0.0,Q1 2025
Engucwini Dispensary,65,172,Regimen 2A,,0.0,Q1 2025
Engucwini Dispensary,66,172,Regimen 4PP,,0.0,Q1 2025
Engucwini Dispensary,66,172,Regimen 4PA,,0.0,Q1 2025
Engucwini Dispensary,66,172,Regimen 4A,,0.0,Q1 2025
Engucwini Dispensary,67,172,Regimen 5A,,0.0,Q1 2025
Engucwini Dispensary,68,172,Regimen 6A,,0.0,Q1 2025
Engucwini Dispensary,69,172,Regimen 7A,,0.0,Q1 2025
Engucwini Dispensary,70,172,Regimen 8A,,0.0,Q1 2025
Engucwini Dispensary,71,172,Regimen 9PP,,1.0,Q1 2025
Engucwini Dispensary,71,172,Regimen 9PA,,0.0,Q1 2025
Engucwini Dispensary,71,172,Regimen 9A,,0.0,Q1 2025
Engucwini Dispensary,72,172,Regimen 10A,,0.0,Q1 2025
Engucwini Dispensary,73,172,Regimen 11PP,,0.0,Q1 2025
Engucwini Dispensary,73,172,Regimen 11PA,,0.0,Q1 2025
Engucwini Dispensary,73,172,Regimen 11A,,0.0,Q1 2025
Engucwini Dispensary,74,172,Regimen 12PP,,0.0,Q1 2025
Engucwini Dispensary,74,172,Regimen 12PA,,0.0,Q1 2025
Engucwini Dispensary,74,172,Regimen 12A,,0.0,Q1 2025
Engucwini Dispensary,75,172,Regimen 13A,,831.0,Q1 2025
Engucwini Dispensary,76,172,Regimen 14PP,,0.0,Q1 2025
Engucwini Dispensary,76,172,Regimen 14PA,,0.0,Q1 2025
Engucwini Dispensary,76,172,Regimen 14A,,2.0,Q1 2025
Engucwini Dispensary,77,172,Regimen 15PP,,4.0,Q1 2025
Engucwini Dispensary,77,172,Regimen 15PA,,2.0,Q1 2025
Engucwini Dispensary,77,172,Regimen 15A,,4.0,Q1 2025
Engucwini Dispensary,78,172,Regimen 16A,,0.0,Q1 2025
Engucwini Dispensary,78,172,Regimen 16P,,0.0,Q1 2025
Engucwini Dispensary,79,172,Regimen 17PP,,0.0,Q1 2025
Engucwini Dispensary,79,172,Regimen 17PA,,0.0,Q1 2025
Engucwini Dispensary,79,172,Regimen 17A,,0.0,Q1 2025
Engucwini Dispensary,80,172,Other (paed./adult),,1.0,Q1 2025
Engucwini Dispensary,81,172,Pregnant (as of the last visit before end of quarter),,3.0,Q1 2025
Engucwini Dispensary,82,172,Breastfeeding (as of the last visit before end of quarter),,5.0,Q1 2025
Engucwini Dispensary,83,172,All others (not circled) (as of the last visit before end of quarter),,837.0,Q1 2025
Engucwini Dispensary,84,172,TB not suspected (as of the last visit before end of quarter),,841.0,Q1 2025
Engucwini Dispensary,85,172,TB suspected (as of the last visit before end of quarter),,2.0,Q1 2025
Engucwini Dispensary,88,172,TB - Unknown (not circled) (as of the last visit before end of quarter),,2.0,Q1 2025
Engucwini Dispensary,89,172,Side effects - None (as of the last visit before end of quarter),,788.0,Q1 2025
Engucwini Dispensary,91,172,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,57.0,Q1 2025
Engucwini Dispensary,92,172,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,265.0,Q1 2025
Engucwini Dispensary,93,172,Adherence:  4+ doses missed (as of the last visit before end of quarter),,519.0,Q1 2025
Engucwini Dispensary,94,172,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,61.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Enukweni Mission Health Centre,25,173,total_registered,15.0,373.0,Q1 2025
Enukweni Mission Health Centre,26,173,FT_patients_initiated - Male,1.0,90.0,Q1 2025
Enukweni Mission Health Centre,27,173,FT_patients_initiated - Female Non-pregnant,5.0,136.0,Q1 2025
Enukweni Mission Health Centre,28,173,FT_patients_initiated - Female Pregnant,2.0,68.0,Q1 2025
Enukweni Mission Health Centre,31,173,Re_patients_reinitiated_on_ART,0.0,4.0,Q1 2025
Enukweni Mission Health Centre,32,173,TI_patients_transfered_in_on_ART,7.0,75.0,Q1 2025
Enukweni Mission Health Centre,33,173,Male (all ages),2.0,116.0,Q1 2025
Enukweni Mission Health Centre,34,173,Non-pregnant Females (all ages),10.0,168.0,Q1 2025
Enukweni Mission Health Centre,35,173,Pregnant Females (all ages),3.0,89.0,Q1 2025
Enukweni Mission Health Centre,333435,173,Without gender (all ages),0.0,0.0,Q1 2025
Enukweni Mission Health Centre,36,173,Children below 24m at ART initiation,0.0,9.0,Q1 2025
Enukweni Mission Health Centre,37,173,Children 24m - 14 yrs at ART initiation,1.0,11.0,Q1 2025
Enukweni Mission Health Centre,38,173,Adults 15 years+ at ART initiation,14.0,353.0,Q1 2025
Enukweni Mission Health Centre,39,173,Pres.Sev.HIV disease age < 12m,0.0,1.0,Q1 2025
Enukweni Mission Health Centre,40,173,PCR Infants < 12 mths PCR,0.0,3.0,Q1 2025
Enukweni Mission Health Centre,41,173,U5 Children 12 - 59 mths,0.0,3.0,Q1 2025
Enukweni Mission Health Centre,42,173,Pregnant women,3.0,85.0,Q1 2025
Enukweni Mission Health Centre,43,173,Breastfeeding mothers,0.0,10.0,Q1 2025
Enukweni Mission Health Centre,44,173,CD4 below threshold,0.0,16.0,Q1 2025
Enukweni Mission Health Centre,45,173,Asymptomatic / mild,12.0,229.0,Q1 2025
Enukweni Mission Health Centre,46,173,WHO Stage 3,0.0,24.0,Q1 2025
Enukweni Mission Health Centre,47,173,WHO Stage 4,0.0,2.0,Q1 2025
Enukweni Mission Health Centre,48,173,Unknown / reason outside guidelines,0.0,0.0,Q1 2025
Enukweni Mission Health Centre,49,173,Never TB / TB over 2 years ago,15.0,372.0,Q1 2025
Enukweni Mission Health Centre,50,173,TB within the last 2 years,0.0,0.0,Q1 2025
Enukweni Mission Health Centre,51,173,Current episode of TB,0.0,1.0,Q1 2025
Enukweni Mission Health Centre,52,173,Kaposis Sarcoma,1.0,1.0,Q1 2025
Enukweni Mission Health Centre,53,173,Total alive and on ART,,158.0,Q1 2025
