2025-06-27T22:29:34.027390536Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:34.027 [debug] QUERY OK db=0.4ms
2025-06-27T22:29:34.027399653Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:29:34.027426717Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:34.027 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 2ms
2025-06-27T22:29:34.027429996Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:29:39.241891169Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:39.241 request_id=GE0G3arg-tjFoZAAAB4i [info] GET /health_check
2025-06-27T22:29:39.242037351Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:39.241 request_id=GE0G3arg-tjFoZAAAB4i [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:29:39.242042612Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:29:39.242044987Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:29:39.242192167Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:39.241 request_id=GE0G3arg-tjFoZAAAB4i [info] Sent 200 in 267µs
2025-06-27T22:29:44.031252375Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:44.030 [debug] QUERY OK db=0.5ms idle=1403.7ms
2025-06-27T22:29:44.031270085Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:29:44.031781208Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:44.031 [debug] QUERY OK source="runs" db=0.3ms
2025-06-27T22:29:44.031796160Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:29:44.030023Z]]
2025-06-27T22:29:44.032198396Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:44.031 [debug] QUERY OK db=0.1ms
2025-06-27T22:29:44.032215101Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:29:44.032222527Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:44.031 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:29:44.032224897Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:29:49.283161015Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:49.282 request_id=GE0G4AFl-RXeCnkAAB5i [info] GET /health_check
2025-06-27T22:29:49.283250089Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:49.283 request_id=GE0G4AFl-RXeCnkAAB5i [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:29:49.283267122Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:29:49.283269731Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:29:49.283299367Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:49.283 request_id=GE0G4AFl-RXeCnkAAB5i [info] Sent 200 in 212µs
2025-06-27T22:29:54.041131129Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:54.040 [debug] QUERY OK db=0.2ms idle=1413.7ms
2025-06-27T22:29:54.041158381Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:29:54.042124502Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:54.041 [debug] QUERY OK source="runs" db=0.2ms
2025-06-27T22:29:54.042139948Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:29:54.040319Z]]
2025-06-27T22:29:54.042387742Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:54.042 [debug] QUERY OK db=0.2ms
2025-06-27T22:29:54.042393319Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:29:54.042395335Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:54.042 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:29:54.042397135Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:29:59.323945701Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:59.323 request_id=GE0G4lfdpyAPRkkAAB6i [info] GET /health_check
2025-06-27T22:29:59.324065145Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:59.323 request_id=GE0G4lfdpyAPRkkAAB6i [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:29:59.324069304Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:29:59.324071361Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:29:59.324073299Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:29:59.323 request_id=GE0G4lfdpyAPRkkAAB6i [info] Sent 200 in 233µs
2025-06-27T22:30:00.938245340Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:00.937 [debug] {"args":{},"id":62,"meta":{},"system_time":1751063400937775780,"max_attempts":1,"queue":"background","worker":"Lightning.KafkaTriggers.DuplicateTrackingCleanupWorker","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:30:00.938995060Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:00.938 [debug] {"args":{},"id":59,"meta":{},"system_time":1751063400938625077,"max_attempts":1,"queue":"scheduler","worker":"Lightning.Workflows.Scheduler","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:30:00.939016481Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:00.938 [debug] QUERY OK source="trigger_kafka_message_records" db=0.4ms idle=311.9ms
2025-06-27T22:30:00.939019815Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | DELETE FROM "trigger_kafka_message_records" AS t0 WHERE (t0."inserted_at" < $1) [~N[2025-06-27 21:30:00]]
2025-06-27T22:30:00.939507834Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:00.939 [debug] QUERY OK source="workflow_edges" db=0.2ms idle=312.6ms
2025-06-27T22:30:00.939520711Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT w0."id", w0."workflow_id", w0."source_job_id", w0."source_trigger_id", w0."target_job_id", w0."condition_type", w0."condition_expression", w0."condition_label", w0."enabled", w0."inserted_at", w0."updated_at" FROM "public"."workflow_edges" AS w0 INNER JOIN "public"."jobs" AS j1 ON j1."id" = w0."target_job_id" INNER JOIN "public"."triggers" AS t2 ON t2."id" = w0."source_trigger_id" WHERE ((t2."type" = 'cron') AND t2."enabled") []
2025-06-27T22:30:00.941202272Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:00.941 [debug] {"args":{},"id":62,"meta":{},"state":"success","max_attempts":1,"queue":"background","worker":"Lightning.KafkaTriggers.DuplicateTrackingCleanupWorker","source":"oban","duration":1101,"event":"job:stop","attempt":1,"queue_time":110719,"tags":[]}
2025-06-27T22:30:00.942329013Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:00.942 [debug] {"args":{},"id":59,"meta":{},"state":"success","max_attempts":1,"queue":"scheduler","worker":"Lightning.Workflows.Scheduler","source":"oban","duration":810,"event":"job:stop","attempt":1,"queue_time":110763,"tags":[]}
2025-06-27T22:30:01.045008922Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.044 [debug] {"args":{"batch_size":10},"id":63,"meta":{},"system_time":1751063401044644608,"max_attempts":1,"queue":"background","worker":"Lightning.UsageTracking.ResubmissionCandidatesWorker","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:30:01.210506688Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.210 [debug] QUERY OK source="usage_tracking_reports" db=0.3ms idle=583.2ms
2025-06-27T22:30:01.210527955Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT u0."id", u0."data", u0."submitted", u0."submitted_at", u0."report_date", u0."submission_status", u0."inserted_at", u0."updated_at" FROM "public"."usage_tracking_reports" AS u0 WHERE (u0."submission_status" = 'failure') ORDER BY u0."inserted_at" LIMIT $1 [10]
2025-06-27T22:30:01.212157885Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.211 [debug] {"args":{"batch_size":10},"id":63,"meta":{},"state":"success","max_attempts":1,"queue":"background","worker":"Lightning.UsageTracking.ResubmissionCandidatesWorker","source":"oban","duration":165653,"event":"job:stop","attempt":1,"queue_time":217705,"tags":[]}
2025-06-27T22:30:01.317048188Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.316 [debug] {"args":{},"id":60,"meta":{},"system_time":1751063401316548542,"max_attempts":10,"queue":"background","worker":"ObanPruner","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:30:01.317735098Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.317 [debug] QUERY OK source="oban_jobs" db=0.4ms idle=378.3ms
2025-06-27T22:30:01.317741122Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | DELETE FROM "oban_jobs" AS o0 WHERE ((o0."state" = 'completed') AND (o0."completed_at" < $1::timestamp + ($2::numeric * interval '1 minute'))) [~U[2025-06-27 22:30:01.316791Z], Decimal.new("-60")]
2025-06-27T22:30:01.317759604Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.317 [debug] Pruned 0 Oban jobs.
2025-06-27T22:30:01.319519380Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.319 [debug] {"args":{},"id":60,"meta":{},"state":"success","max_attempts":10,"queue":"background","worker":"ObanPruner","source":"oban","duration":1130,"event":"job:stop","attempt":1,"queue_time":488745,"tags":[]}
2025-06-27T22:30:01.423438348Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.423 [debug] {"args":{},"id":61,"meta":{},"system_time":1751063401423092549,"max_attempts":10,"queue":"background","worker":"Lightning.Janitor","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:30:01.424112167Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.423 [debug] QUERY OK db=0.1ms idle=482.5ms
2025-06-27T22:30:01.424129552Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:30:01.424781646Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.424 [debug] QUERY OK source="runs" db=0.1ms
2025-06-27T22:30:01.424796330Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" FROM "public"."runs" AS r0 WHERE (r0."finished_at" IS NULL) AND (NOT (r0."state" = ANY($1))) AND (r0."claimed_at" + ((r0."options" ->> 'run_timeout_ms')::int + $2) * '1 millisecond'::interval < $3 OR ((r0."options" IS NULL) AND (r0."claimed_at" < $4))) [[:success, :failed, :crashed, :cancelled, :killed, :exception, :lost], 10000, ~U[2025-06-27 22:30:01.423319Z], ~U[2025-06-27 22:24:51.423319Z]]
2025-06-27T22:30:01.425051509Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.424 [debug] QUERY OK source="runs" db=0.2ms
2025-06-27T22:30:01.425055106Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" FROM "public"."runs" AS r0 WHERE (r0."finished_at" IS NULL) AND (NOT (r0."state" = ANY($1))) AND (r0."claimed_at" + ((r0."options" ->> 'run_timeout_ms')::int + $2) * '1 millisecond'::interval < $3 OR ((r0."options" IS NULL) AND (r0."claimed_at" < $4))) [[:success, :failed, :crashed, :cancelled, :killed, :exception, :lost], 10000, ~U[2025-06-27 22:30:01.423319Z], ~U[2025-06-27 22:24:51.423319Z]]
2025-06-27T22:30:01.425261017Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.425 [debug] QUERY OK source="runs" db=0.0ms
2025-06-27T22:30:01.425263725Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" FROM "public"."runs" AS r0 WHERE (r0."finished_at" IS NULL) AND (NOT (r0."state" = ANY($1))) AND (r0."claimed_at" + ((r0."options" ->> 'run_timeout_ms')::int + $2) * '1 millisecond'::interval < $3 OR ((r0."options" IS NULL) AND (r0."claimed_at" < $4))) [[:success, :failed, :crashed, :cancelled, :killed, :exception, :lost], 10000, ~U[2025-06-27 22:30:01.423319Z], ~U[2025-06-27 22:24:51.423319Z]]
2025-06-27T22:30:01.425472594Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.425 [debug] QUERY OK db=0.0ms
2025-06-27T22:30:01.425481958Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:30:01.427296673Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:01.427 [debug] {"args":{},"id":61,"meta":{},"state":"success","max_attempts":10,"queue":"background","worker":"Lightning.Janitor","source":"oban","duration":2276,"event":"job:stop","attempt":1,"queue_time":595754,"tags":[]}
2025-06-27T22:30:04.050991210Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:04.050 [debug] QUERY OK db=0.3ms idle=1423.1ms
2025-06-27T22:30:04.051009674Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:30:04.051516700Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:04.051 [debug] QUERY OK source="runs" db=0.4ms
2025-06-27T22:30:04.051531129Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:30:04.049813Z]]
2025-06-27T22:30:04.051905992Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:04.051 [debug] QUERY OK db=0.1ms
2025-06-27T22:30:04.051920934Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:30:04.051922891Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:04.051 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:30:04.051924886Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:30:09.361251214Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:09.360 request_id=GE0G5K4jBCCFOcYAAB-C [info] GET /health_check
2025-06-27T22:30:09.361391078Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:09.361 request_id=GE0G5K4jBCCFOcYAAB-C [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:30:09.361396666Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:30:09.361398584Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:30:09.361458022Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:09.361 request_id=GE0G5K4jBCCFOcYAAB-C [info] Sent 200 in 210µs
2025-06-27T22:30:14.054377126Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:14.054 [debug] QUERY OK db=0.2ms idle=1427.0ms
2025-06-27T22:30:14.054394279Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:30:14.054866538Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:14.054 [debug] QUERY OK source="runs" db=0.2ms
2025-06-27T22:30:14.054875247Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:30:14.053506Z]]
2025-06-27T22:30:14.055137352Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:14.055 [debug] QUERY OK db=0.1ms
2025-06-27T22:30:14.055142282Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:30:14.055154398Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:14.055 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:30:14.055156061Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:30:19.400947730Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:19.400 request_id=GE0G5wSL8Wi4g4gAAB_C [info] GET /health_check
2025-06-27T22:30:19.401107825Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:19.400 request_id=GE0G5wSL8Wi4g4gAAB_C [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:30:19.401119845Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:30:19.401121569Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:30:19.401122957Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:19.400 request_id=GE0G5wSL8Wi4g4gAAB_C [info] Sent 200 in 253µs
2025-06-27T22:30:24.057593609Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:24.057 [debug] QUERY OK db=0.2ms idle=1430.4ms
2025-06-27T22:30:24.057613689Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:30:24.058203457Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:30:24.058 [debug] QUERY OK source="runs" db=0.3ms
