site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
433,Mlangeni Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.645852+00:00,0,1,1
433,Mlangeni Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.645852+00:00,0,0,1
433,Mlangeni Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.645852+00:00,1,14,19
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
468,Mtwalo Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.658054+00:00,3,6,2
468,Mtwalo Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.658054+00:00,0,0,1
468,Mtwalo Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.658054+00:00,2,1,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.658054+00:00,0,2,0
468,Mtwalo Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.658054+00:00,2,10,7
468,Mtwalo Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.658054+00:00,1,8,9
468,Mtwalo Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.658054+00:00,1,15,14
468,Mtwalo Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.658054+00:00,1,1,4
468,Mtwalo Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.658054+00:00,2,7,5
468,Mtwalo Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.658054+00:00,0,1,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.658054+00:00,1,2,6
468,Mtwalo Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.658054+00:00,1,3,0
468,Mtwalo Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.658054+00:00,1,7,16
468,Mtwalo Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.658054+00:00,1,2,0
468,Mtwalo Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.658054+00:00,2,17,7
468,Mtwalo Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.658054+00:00,0,6,9
468,Mtwalo Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.658054+00:00,0,3,4
468,Mtwalo Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.658054+00:00,2,13,10
468,Mtwalo Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.658054+00:00,14,92,80
468,Mtwalo Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.658054+00:00,2,9,9
468,Mtwalo Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.658054+00:00,0,0,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.658054+00:00,2,14,13
468,Mtwalo Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.658054+00:00,3,7,4
468,Mtwalo Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.658054+00:00,0,0,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.658054+00:00,20,72,63
468,Mtwalo Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.658054+00:00,0,1,0
468,Mtwalo Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.658054+00:00,6,6,2
468,Mtwalo Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.658054+00:00,3,7,2
468,Mtwalo Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.658054+00:00,0,0,1
468,Mtwalo Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.658054+00:00,4,6,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.658054+00:00,1,3,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.658054+00:00,0,1,0
468,Mtwalo Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.658054+00:00,2,5,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.658054+00:00,3,8,5
468,Mtwalo Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.658054+00:00,0,12,15
468,Mtwalo Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.658054+00:00,0,4,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.658054+00:00,0,0,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.658054+00:00,0,3,1
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
495,Mzimba District Hospital,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.658051+00:00,0,0,3
495,Mzimba District Hospital,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.658051+00:00,170,732,1191
495,Mzimba District Hospital,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.658051+00:00,304,1087,1998
495,Mzimba District Hospital,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.658051+00:00,0,1,0
495,Mzimba District Hospital,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.658051+00:00,4,38,51
495,Mzimba District Hospital,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.658051+00:00,7,35,27
495,Mzimba District Hospital,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.658051+00:00,26,195,349
495,Mzimba District Hospital,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.658051+00:00,57,184,387
495,Mzimba District Hospital,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.658051+00:00,14,28,9
495,Mzimba District Hospital,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.658051+00:00,2,12,7
495,Mzimba District Hospital,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.658051+00:00,0,1,10
495,Mzimba District Hospital,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.658051+00:00,0,1,3
495,Mzimba District Hospital,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.658051+00:00,44,96,125
495,Mzimba District Hospital,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.658051+00:00,2,29,57
495,Mzimba District Hospital,TX_CURR_MMD,Unknown,55-59 years,2025-08-26 01:24:06.658051+00:00,0,0,1
495,Mzimba District Hospital,TX_CURR_MMD,Unknown,45-49 years,2025-08-26 01:24:06.658051+00:00,0,0,1
495,Mzimba District Hospital,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.658051+00:00,0,2,8
495,Mzimba District Hospital,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.658051+00:00,24,102,225
495,Mzimba District Hospital,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.658051+00:00,57,169,265
495,Mzimba District Hospital,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.658051+00:00,12,36,35
495,Mzimba District Hospital,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.658051+00:00,2,25,22
495,Mzimba District Hospital,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.658051+00:00,20,130,257
495,Mzimba District Hospital,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.658051+00:00,4,11,4
495,Mzimba District Hospital,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.658051+00:00,1,1,11
495,Mzimba District Hospital,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.658051+00:00,17,71,110
495,Mzimba District Hospital,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.658051+00:00,25,81,150
495,Mzimba District Hospital,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.658051+00:00,0,2,1
495,Mzimba District Hospital,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.658051+00:00,26,43,19
495,Mzimba District Hospital,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.658051+00:00,2,14,24
495,Mzimba District Hospital,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.658051+00:00,56,145,186
495,Mzimba District Hospital,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.658051+00:00,6,21,11
495,Mzimba District Hospital,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.658051+00:00,39,132,2
495,Mzimba District Hospital,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.658051+00:00,17,51,47
495,Mzimba District Hospital,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.658051+00:00,1,0,0
495,Mzimba District Hospital,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.658051+00:00,5,21,10
495,Mzimba District Hospital,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.658051+00:00,0,20,29
495,Mzimba District Hospital,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.658051+00:00,34,61,45
495,Mzimba District Hospital,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.658051+00:00,13,66,161
495,Mzimba District Hospital,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.658051+00:00,20,92,192
495,Mzimba District Hospital,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.658051+00:00,0,0,5
495,Mzimba District Hospital,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.658051+00:00,13,53,102
495,Mzimba District Hospital,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.658051+00:00,19,68,103
495,Mzimba District Hospital,TX_CURR_MMD,Unknown,60-64 years,2025-08-26 01:24:06.658051+00:00,0,0,1
495,Mzimba District Hospital,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.658051+00:00,2,12,4
495,Mzimba District Hospital,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.658051+00:00,9,90,158
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
530,Ndamera Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.673439+00:00,0,2,0
530,Ndamera Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.673439+00:00,0,33,33
530,Ndamera Health Centre,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.673439+00:00,0,0,1
530,Ndamera Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.673439+00:00,1,14,2
530,Ndamera Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.673439+00:00,2,28,25
530,Ndamera Health Centre,TX_CURR_MMD,Unknown,40-44 years,2025-08-26 01:24:06.673439+00:00,0,0,1
530,Ndamera Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.673439+00:00,1,9,12
530,Ndamera Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.673439+00:00,6,160,79
530,Ndamera Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.673439+00:00,10,129,113
530,Ndamera Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.673439+00:00,0,0,6
530,Ndamera Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.673439+00:00,5,50,53
530,Ndamera Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.673439+00:00,1,1,3
530,Ndamera Health Centre,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.673439+00:00,1,0,0
530,Ndamera Health Centre,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.673439+00:00,0,0,1
530,Ndamera Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.673439+00:00,22,374,338
530,Ndamera Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.673439+00:00,0,5,12
530,Ndamera Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.673439+00:00,0,5,12
530,Ndamera Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.673439+00:00,0,6,3
530,Ndamera Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.673439+00:00,1,10,12
530,Ndamera Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.673439+00:00,0,31,1
530,Ndamera Health Centre,TX_CURR_MMD,Female,90 plus years,2025-08-26 01:24:06.673439+00:00,0,0,1
530,Ndamera Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.673439+00:00,0,14,19
530,Ndamera Health Centre,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.673439+00:00,0,1,0
530,Ndamera Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.673439+00:00,8,99,56
530,Ndamera Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.673439+00:00,1,19,1
530,Ndamera Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.673439+00:00,0,0,2
530,Ndamera Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.673439+00:00,2,86,94
530,Ndamera Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.673439+00:00,19,195,10
530,Ndamera Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.673439+00:00,3,35,48
530,Ndamera Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.673439+00:00,0,6,13
530,Ndamera Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.673439+00:00,0,0,2
530,Ndamera Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.673439+00:00,0,7,11
530,Ndamera Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.673439+00:00,2,70,71
530,Ndamera Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.673439+00:00,3,28,25
530,Ndamera Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.673439+00:00,12,42,25
530,Ndamera Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.673439+00:00,3,51,36
530,Ndamera Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.673439+00:00,3,39,45
530,Ndamera Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.673439+00:00,0,30,2
530,Ndamera Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.673439+00:00,11,148,87
530,Ndamera Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.673439+00:00,7,14,2
530,Ndamera Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.673439+00:00,30,675,652
530,Ndamera Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.673439+00:00,1,17,22
530,Ndamera Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.673439+00:00,0,8,7
530,Ndamera Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.673439+00:00,1,9,13
530,Ndamera Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.673439+00:00,0,66,55
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.675288+00:00,20,59,454
533,Ndirande Urban Health Centre,TX_CURR_MMD,Unknown,20-24 years,2025-08-26 01:24:06.675288+00:00,0,0,1
533,Ndirande Urban Health Centre,TX_CURR_MMD,Unknown,30-34 years,2025-08-26 01:24:06.675288+00:00,0,0,1
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.675288+00:00,114,524,2037
533,Ndirande Urban Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.675288+00:00,25,20,30
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.675288+00:00,5,69,25
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.675288+00:00,10,66,526
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.675288+00:00,0,2,8
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.675288+00:00,1,3,53
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.675288+00:00,3,29,51
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.675288+00:00,1,1,0
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.675288+00:00,6,40,5
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.675288+00:00,1,3,10
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.675288+00:00,31,192,524
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.675288+00:00,17,66,24
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.675288+00:00,1,0,1
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.675288+00:00,1,26,310
533,Ndirande Urban Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.675288+00:00,19,218,20
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.675288+00:00,7,45,7
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.675288+00:00,1,1,35
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.675288+00:00,24,81,368
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.675288+00:00,0,2,27
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.675288+00:00,4,2,7
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.675288+00:00,0,12,110
533,Ndirande Urban Health Centre,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.675288+00:00,0,0,3
533,Ndirande Urban Health Centre,TX_CURR_MMD,Unknown,60-64 years,2025-08-26 01:24:06.675288+00:00,0,0,1
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.675288+00:00,7,19,68
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.675288+00:00,0,1,10
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.675288+00:00,39,173,373
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.675288+00:00,0,24,12
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.675288+00:00,7,16,172
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.675288+00:00,15,71,254
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.675288+00:00,29,160,264
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.675288+00:00,4,11,8
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.675288+00:00,25,93,111
533,Ndirande Urban Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.675288+00:00,145,779,3098
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.675288+00:00,3,11,103
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.675288+00:00,0,2,3
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,90 plus years,2025-08-26 01:24:06.675288+00:00,0,1,1
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.675288+00:00,5,46,278
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.675288+00:00,13,56,132
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.675288+00:00,21,144,680
533,Ndirande Urban Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.675288+00:00,0,1,3
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.675288+00:00,0,4,38
533,Ndirande Urban Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.675288+00:00,2,9,130
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
574,Nsanje District Hospital,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.685432+00:00,1,26,25
574,Nsanje District Hospital,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.685432+00:00,2,19,22
574,Nsanje District Hospital,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.685432+00:00,0,20,16
574,Nsanje District Hospital,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.685432+00:00,9,120,151
574,Nsanje District Hospital,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.685432+00:00,147,1866,1206
574,Nsanje District Hospital,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.685432+00:00,0,2,2
574,Nsanje District Hospital,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.685432+00:00,1,101,86
574,Nsanje District Hospital,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.685432+00:00,3,36,17
574,Nsanje District Hospital,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.685432+00:00,0,3,10
574,Nsanje District Hospital,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.685432+00:00,52,31,8
574,Nsanje District Hospital,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.685432+00:00,3,17,23
574,Nsanje District Hospital,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.685432+00:00,0,2,0
574,Nsanje District Hospital,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.685432+00:00,0,1,1
574,Nsanje District Hospital,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.685432+00:00,52,285,163
574,Nsanje District Hospital,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.685432+00:00,3,70,46
574,Nsanje District Hospital,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.685432+00:00,48,185,78
574,Nsanje District Hospital,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.685432+00:00,0,3,2
574,Nsanje District Hospital,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.685432+00:00,3,58,3
574,Nsanje District Hospital,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.685432+00:00,13,274,174
574,Nsanje District Hospital,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.685432+00:00,1,77,87
574,Nsanje District Hospital,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.685432+00:00,6,78,40
574,Nsanje District Hospital,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.685432+00:00,8,100,2
574,Nsanje District Hospital,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.685432+00:00,65,1051,805
574,Nsanje District Hospital,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.685432+00:00,72,265,5
574,Nsanje District Hospital,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.685432+00:00,7,148,118
574,Nsanje District Hospital,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.685432+00:00,1,30,34
574,Nsanje District Hospital,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.685432+00:00,51,123,31
574,Nsanje District Hospital,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.685432+00:00,5,170,145
574,Nsanje District Hospital,TX_CURR_MMD,Female,90 plus years,2025-08-26 01:24:06.685432+00:00,0,3,0
574,Nsanje District Hospital,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.685432+00:00,53,313,131
574,Nsanje District Hospital,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.685432+00:00,12,41,16
574,Nsanje District Hospital,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.685432+00:00,0,18,18
574,Nsanje District Hospital,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.685432+00:00,3,70,6
574,Nsanje District Hospital,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.685432+00:00,0,7,6
574,Nsanje District Hospital,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.685432+00:00,0,0,1
574,Nsanje District Hospital,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.685432+00:00,5,58,2
574,Nsanje District Hospital,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.685432+00:00,0,0,1
574,Nsanje District Hospital,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.685432+00:00,1,9,7
574,Nsanje District Hospital,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.685432+00:00,1,67,56
574,Nsanje District Hospital,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.685432+00:00,4,185,157
574,Nsanje District Hospital,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.685432+00:00,10,98,75
574,Nsanje District Hospital,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.685432+00:00,1,10,8
574,Nsanje District Hospital,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.685432+00:00,29,384,264
574,Nsanje District Hospital,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.685432+00:00,0,2,0
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
689,Zomba Central Hospital,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.696692+00:00,25,24,1
689,Zomba Central Hospital,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.696692+00:00,4,6,3
689,Zomba Central Hospital,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.696692+00:00,64,77,14
689,Zomba Central Hospital,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.696692+00:00,1,0,0
689,Zomba Central Hospital,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.696692+00:00,46,89,51
689,Zomba Central Hospital,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.696692+00:00,49,122,110
